sen,verb,verb_idx,cop,cop_idx,child,child_idx,child_features,child_upos,head,head_idx,head_features,head_upos,distance,attractors,metadata,swap_head,feature_vals,prefix,wrong_sen,congruent_attractors,incongruent_attractors,num_attractors,num_congruent_attractors,num_incongruent_attractors,has_attractors,only_has_congruent_attractors,only_has_incongruent_attractors,sample_weight,phenomenon,lang,grammatical_feature,ungrammatical_feature,wo,inflect_item,agreement_certainty
"A MILNET brief issued in February 2005 reports, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.",reports,7,,,brief,2,"{'Number': 'Sing', 'lemma': 'brief'}",NOUN,reports,7,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'report'}",VERB,5,"[{'id': 6, 'form': 'February', 'lemma': 'February', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Number': 'Sing'}, 'head': 4, 'deprel': 'obl', 'deps': [('obl:in', 4)], 'misc': None}]","{'sent_id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0032', 'text': 'A MILNET brief issued in February 2005 reports, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",report,SG -> PL,A MILNET brief issued in February 2005,"A MILNET brief issued in February 2005 report, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.","[{'id': 6, 'form': 'February', 'lemma': 'February', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Number': 'Sing'}, 'head': 4, 'deprel': 'obl', 'deps': [('obl:in', 4)], 'misc': None}]",[],1,1,0,True,True,False,0.0014716907442542,SV-#,eng,SG,PL,SV,verb,+
The delicacy of the light also affects me.,affects,6,,,delicacy,1,"{'Number': 'Sing', 'lemma': 'delicacy'}",NOUN,affects,6,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'affect'}",VERB,5,"[{'id': 5, 'form': 'light', 'lemma': 'light', 'upos': 'NOUN', 'xpos': 'SG-NOM', 'feats': {'Number': 'Sing'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}]","{'sent_id': 'en_lines-ud-train-doc3-962', 'text': 'The delicacy of the light also affects me.', 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}",affect,SG -> PL,The delicacy of the light also,The delicacy of the light also affect me.,"[{'id': 5, 'form': 'light', 'lemma': 'light', 'upos': 'NOUN', 'xpos': 'SG-NOM', 'feats': {'Number': 'Sing'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0016819322791477,SV-#,eng,SG,PL,SV,verb,+
"In Othello, the villain Iago stokes Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",stokes,6,,,villain,4,"{'Number': 'Sing', 'lemma': 'villain'}",NOUN,stokes,6,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'stoke'}",VERB,2,[],"{'sent_id': 'en_partut-ud-1929', 'text': ""In Othello, the villain Iago stokes Othello's sexual jealousy to the point where he murders the innocent wife who loves him."", 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",stoke,SG -> PL,"In Othello, the villain Iago","In Othello, the villain Iago stoke Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",[],[],0,0,0,False,False,False,4.16838910326682e-05,SV-#,eng,SG,PL,SV,verb,+
"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts matches.",matches,56,,,value,49,"{'Number': 'Sing', 'lemma': 'value'}",NOUN,matches,56,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'match'}",VERB,7,"[{'id': 53, 'form': 'price', 'lemma': 'price', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Number': 'Sing'}, 'head': 56, 'deprel': 'compound', 'deps': [('compound', 56)], 'misc': None}, {'id': 54, 'form': 'risk', 'lemma': 'risk', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Number': 'Sing'}, 'head': 55, 'deprel': 'compound', 'deps': [('compound', 55)], 'misc': None}, {'id': 55, 'form': 'management', 'lemma': 'management', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Number': 'Sing'}, 'head': 56, 'deprel': 'compound', 'deps': [('compound', 56)], 'misc': None}]","{'sent_id': 'email-enronsent31_01-0070', 'text': ""Furthermore, I would like to reiterate that RAC's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts matches."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",match,SG -> PL,"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts","Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts match.","[{'id': 53, 'form': 'price', 'lemma': 'price', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Number': 'Sing'}, 'head': 56, 'deprel': 'compound', 'deps': [('compound', 56)], 'misc': None}, {'id': 54, 'form': 'risk', 'lemma': 'risk', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Number': 'Sing'}, 'head': 55, 'deprel': 'compound', 'deps': [('compound', 55)], 'misc': None}, {'id': 55, 'form': 'management', 'lemma': 'management', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Number': 'Sing'}, 'head': 56, 'deprel': 'compound', 'deps': [('compound', 56)], 'misc': None}]",[],3,3,0,True,True,False,0.0029433814885084,SV-#,eng,SG,PL,SV,verb,+
"The ever increasing volume of goods passing through Europe entails all kinds of risks, known and unknown, for employees and the social environment.",entails,9,,,volume,3,"{'Number': 'Sing', 'lemma': 'volume'}",NOUN,entails,9,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'entail'}",VERB,6,"[{'id': 6, 'form': 'goods', 'lemma': 'good', 'upos': 'NOUN', 'xpos': 'S', 'feats': {'Number': 'Plur'}, 'head': 4, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 7, 'form': 'passing', 'lemma': 'pass', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Part'}, 'head': 6, 'deprel': 'acl', 'deps': None, 'misc': None}]","{'sent_id': 'en_partut-ud-208', 'text': 'The ever increasing volume of goods passing through Europe entails all kinds of risks, known and unknown, for employees and the social environment.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",entail,SG -> PL,The ever increasing volume of goods passing through Europe,"The ever increasing volume of goods passing through Europe entail all kinds of risks, known and unknown, for employees and the social environment.","[{'id': 7, 'form': 'passing', 'lemma': 'pass', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Part'}, 'head': 6, 'deprel': 'acl', 'deps': None, 'misc': None}]","[{'id': 6, 'form': 'goods', 'lemma': 'good', 'upos': 'NOUN', 'xpos': 'S', 'feats': {'Number': 'Plur'}, 'head': 4, 'deprel': 'nmod', 'deps': None, 'misc': None}]",2,1,1,True,False,False,0.0006805842572242,SV-#,eng,SG,PL,SV,verb,+
"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrates .",demonstrates,24,,,article,15,"{'Number': 'Sing', 'lemma': 'article'}",NOUN,demonstrates,24,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'demonstrate'}",VERB,9,"[{'id': 18, 'form': 'Daniel', 'lemma': 'Daniel', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Number': 'Sing'}, 'head': 16, 'deprel': 'nmod', 'deps': [('nmod:by', 16)], 'misc': None}, {'id': 19, 'form': 'Okrent', 'lemma': 'Okrent', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Number': 'Sing'}, 'head': 18, 'deprel': 'flat', 'deps': [('flat', 18)], 'misc': None}, {'id': 23, 'form': 'York', 'lemma': 'York', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Number': 'Sing'}, 'head': 24, 'deprel': 'compound', 'deps': [('compound', 24)], 'misc': None}]","{'sent_id': 'weblog-blogspot.com_floppingaces_20050313182621_ENG_20050313_182621-0008', 'text': 'The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrates .', 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu'}",demonstrate,SG -> PL,"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times","The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrate .","[{'id': 18, 'form': 'Daniel', 'lemma': 'Daniel', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Number': 'Sing'}, 'head': 16, 'deprel': 'nmod', 'deps': [('nmod:by', 16)], 'misc': None}, {'id': 19, 'form': 'Okrent', 'lemma': 'Okrent', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Number': 'Sing'}, 'head': 18, 'deprel': 'flat', 'deps': [('flat', 18)], 'misc': None}, {'id': 23, 'form': 'York', 'lemma': 'York', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Number': 'Sing'}, 'head': 24, 'deprel': 'compound', 'deps': [('compound', 24)], 'misc': None}]",[],3,3,0,True,True,False,0.0011773525954033,SV-#,eng,SG,PL,SV,verb,+
"Mr President, the priority given to financial and monetary criteria reinforces the increase in inequalities of every shape and form.",reinforces,11,,,priority,4,"{'Number': 'Sing', 'lemma': 'priority'}",NOUN,reinforces,11,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'reinforce'}",VERB,7,[],"{'sent_id': 'en_partut-ud-443', 'text': 'Mr President, the priority given to financial and monetary criteria reinforces the increase in inequalities of every shape and form.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",reinforce,SG -> PL,"Mr President, the priority given to financial and monetary criteria","Mr President, the priority given to financial and monetary criteria reinforce the increase in inequalities of every shape and form.",[],[],0,0,0,False,False,False,0.0003334711282613,SV-#,eng,SG,PL,SV,verb,+
"It is also a fact that almost everybody in the region blames this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",blames,11,,,everybody,7,"{'Number': 'Sing', 'PronType': 'Tot', 'lemma': 'everybody'}",PRON,blames,11,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'blame'}",VERB,4,[],"{'sent_id': 'weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0037', 'text': 'It is also a fact that almost everybody in the region blames this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",blame,SG -> PL,It is also a fact that almost everybody in the region,"It is also a fact that almost everybody in the region blame this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",[],[],0,0,0,False,False,False,3.2064531563590925e-05,SV-#,eng,SG,PL,SV,verb,+
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",remains,19,,,distance,8,"{'Number': 'Sing', 'lemma': 'distance'}",NOUN,remains,19,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'remain'}",VERB,11,"[{'id': 13, 'form': 'line', 'lemma': 'line', 'upos': 'NOUN', 'xpos': 'SG-NOM', 'feats': {'Number': 'Sing'}, 'head': 9, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 18, 'form': 'line', 'lemma': 'line', 'upos': 'NOUN', 'xpos': 'SG-NOM', 'feats': {'Number': 'Sing'}, 'head': 13, 'deprel': 'conj', 'deps': None, 'misc': None}]","{'sent_id': 'en_lines-ud-train-doc1-239', 'text': 'If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.', 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}",remain,SG -> PL,"If you move the line upward, the distance between the moving line and the nearest parallel line below","If you move the line upward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line contracts.","[{'id': 13, 'form': 'line', 'lemma': 'line', 'upos': 'NOUN', 'xpos': 'SG-NOM', 'feats': {'Number': 'Sing'}, 'head': 9, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 18, 'form': 'line', 'lemma': 'line', 'upos': 'NOUN', 'xpos': 'SG-NOM', 'feats': {'Number': 'Sing'}, 'head': 13, 'deprel': 'conj', 'deps': None, 'misc': None}]",[],2,2,0,True,True,False,0.000490563581418,SV-#,eng,SG,PL,SV,verb,+
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",intensifies,8,,,hysteria,2,"{'Number': 'Sing', 'lemma': 'hysteria'}",NOUN,intensifies,8,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'intensify'}",VERB,6,[],"{'sent_id': 'n01061041', 'text': 'As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}",intensify,SG -> PL,As the hysteria of the 2016 Presidential election,"As the hysteria of the 2016 Presidential election intensify, a more troubling threat than bullshit preoccupies Karel.",[],[],0,0,0,False,False,False,7.578889278666945e-05,SV-#,eng,SG,PL,SV,verb,+
"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplements the debate which we held in October on rail transport.",supplements,25,,,which,21,"{'PronType': 'Rel', 'lemma': 'which'}",PRON,supplements,25,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'supplement'}",VERB,4,"[{'id': 24, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'RI', 'feats': {'Definite': 'Ind', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 25, 'deprel': 'det', 'deps': None, 'misc': None}]","{'sent_id': 'en_partut-ud-294', 'text': 'Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplements the debate which we held in October on rail transport.', 'treebank': 'UD_English-ParTUT/en_partut-ud-dev.conllu'}",supplement,SG -> PL,"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way","Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplement the debate which we held in October on rail transport.","[{'id': 24, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'RI', 'feats': {'Definite': 'Ind', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 25, 'deprel': 'det', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0005031421347877,SV-#,eng,SG,PL,SV,verb,+
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",preoccupies,16,,,threat,13,"{'Number': 'Sing', 'lemma': 'threat'}",NOUN,preoccupies,16,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'preoccupy'}",VERB,3,[],"{'sent_id': 'n01061041', 'text': 'As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}",preoccupy,SG -> PL,"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit","As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupy Karel.",[],[],0,0,0,False,False,False,2.4519935901569527e-05,SV-#,eng,SG,PL,SV,verb,+
"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrates you were in mortal danger and did n't absent yourself from it.",demonstrates,36,,,shrapnel,31,"{'Number': 'Sing', 'lemma': 'shrapnel'}",NOUN,demonstrates,36,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'demonstrate'}",VERB,5,[],"{'sent_id': 'weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0009', 'text': ""(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrates you were in mortal danger and didn't absent yourself from it."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",demonstrate,SG -> PL,"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body","(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrate you were in mortal danger and did n't absent yourself from it.",[],[],0,0,0,False,False,False,2.223140855075637e-05,SV-#,eng,SG,PL,SV,verb,+
"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",affects,7,,,what,2,"{'PronType': 'Rel', 'lemma': 'what'}",PRON,affects,7,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'affect'}",VERB,5,"[{'id': 5, 'form': 'do', 'lemma': 'do', 'upos': 'VERB', 'xpos': 'VBP', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'do'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 3)], 'misc': {'Cxn': 'rc-free-obj'}}]","{'sent_id': 'newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0020', 'text': 'Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",affect,SG -> PL,Remember that what you do to yourself,"Remember that what you do to yourself affect me and everybody else, remember that what you do to me and anyone else shapes your destiny.","[{'id': 5, 'form': 'do', 'lemma': 'do', 'upos': 'VERB', 'xpos': 'VBP', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'do'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 3)], 'misc': {'Cxn': 'rc-free-obj'}}]",[],1,1,0,True,True,False,0.0004204830697869,SV-#,eng,SG,PL,SV,verb,+
A nearly infinite reserve of energy propels the characters in Balzac's novels.,propels,6,,,reserve,3,"{'Number': 'Sing', 'lemma': 'reserve'}",NOUN,propels,6,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'propel'}",VERB,3,[],"{'sent_id': 'en_partut-ud-1752', 'text': ""A nearly infinite reserve of energy propels the characters in Balzac's novels."", 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",propel,SG -> PL,A nearly infinite reserve of energy,A nearly infinite reserve of energy propel the characters in Balzac's novels.,[],[],0,0,0,False,False,False,9.807974360627812e-05,SV-#,eng,SG,PL,SV,verb,+
"A second set of problems concerns the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",concerns,5,,,set,2,"{'Number': 'Sing', 'lemma': 'set'}",NOUN,concerns,5,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'concern'}",VERB,3,[],"{'sent_id': 'en_partut-ud-1224', 'text': 'A second set of problems concerns the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",concern,SG -> PL,A second set of problems,"A second set of problems concern the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",[],[],0,0,0,False,False,False,3.2693247868759365e-05,SV-#,eng,SG,PL,SV,verb,+
South Korea's success over the last five decades owes much to the rapid growth of its well-educated labor force.,owes,9,,,success,3,"{'Number': 'Sing', 'lemma': 'success'}",NOUN,owes,9,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'owe'}",VERB,6,[],"{'sent_id': 'en_partut-ud-1327', 'text': ""South Korea's success over the last five decades owes much to the rapid growth of its well-educated labor force."", 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",owe,SG -> PL,South Korea's success over the last five decades,South Korea's success over the last five decades owe much to the rapid growth of its well-educated labor force.,[],[],0,0,0,False,False,False,5.05259285244463e-05,SV-#,eng,SG,PL,SV,verb,+
"The introduction of interim targets increases the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",increases,5,,,introduction,1,"{'Number': 'Sing', 'lemma': 'introduction'}",NOUN,increases,5,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'increase'}",VERB,4,[],"{'sent_id': 'en_partut-ud-602', 'text': 'The introduction of interim targets increases the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",increase,SG -> PL,The introduction of interim targets,"The introduction of interim targets increase the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",[],[],0,0,0,False,False,False,3.2064531563590925e-05,SV-#,eng,SG,PL,SV,verb,+
"He always hugs me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",hugs,2,,,He,0,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}",PRON,hugs,2,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hug', 'Gender': 'Masc'}",VERB,2,[],"{'sent_id': 'answers-20111108091921AAaLK4e_ans-0009', 'text': 'He always hugs me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",hug,SG -> PL,He always,"He always hug me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",[],[],0,0,0,False,False,False,2.9774207880477283e-06,SV-#,eng,SG,PL,SV,verb,+
The 1616 edition of Ben Jonson's Works names him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,names,8,,,edition,2,"{'Number': 'Sing', 'lemma': 'edition'}",NOUN,names,8,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'name'}",VERB,6,[],"{'sent_id': 'en_partut-ud-1866', 'text': ""The 1616 edition of Ben Jonson's Works names him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603)."", 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",name,SG -> PL,The 1616 edition of Ben Jonson's Works,The 1616 edition of Ben Jonson's Works name him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,[],[],0,0,0,False,False,False,0.0001515777855733,SV-#,eng,SG,PL,SV,verb,+
"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project resides.",resides,34,,,project,33,"{'Number': 'Sing', 'lemma': 'project'}",NOUN,resides,34,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'reside'}",VERB,1,[],"{'sent_id': 'en_lines-ud-dev-doc1-3179', 'text': 'With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project resides.', 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}",reside,SG -> PL,"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project","With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project reside.",[],[],0,0,0,False,False,False,1.1175305906881553e-06,SV-#,eng,SG,PL,SV,verb,+
"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exists.",exists,21,,,which,16,"{'PronType': 'Rel', 'lemma': 'which'}",PRON,exists,21,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'exist'}",VERB,5,"[{'id': 18, 'form': 'I', 'lemma': 'I', 'upos': 'PRON', 'xpos': 'PRP', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}, 'head': 21, 'deprel': 'nsubj', 'deps': [('nsubj', 21)], 'misc': None}, {'id': 19, 'form': ""'m"", 'lemma': 'be', 'upos': 'AUX', 'xpos': 'VBP', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 21, 'deprel': 'cop', 'deps': [('cop', 21)], 'misc': None}]","{'sent_id': 'email-enronsent38_01-0015', 'text': ""11. In Events of Default, clause (a) refers to a dispute section which I'm not sure exists."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",exist,SG -> PL,"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure","11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exist.","[{'id': 18, 'form': 'I', 'lemma': 'I', 'upos': 'PRON', 'xpos': 'PRP', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}, 'head': 21, 'deprel': 'nsubj', 'deps': [('nsubj', 21)], 'misc': None}, {'id': 19, 'form': ""'m"", 'lemma': 'be', 'upos': 'AUX', 'xpos': 'VBP', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 21, 'deprel': 'cop', 'deps': [('cop', 21)], 'misc': None}]",[],2,2,0,True,True,False,6.229378811658147e-05,SV-#,eng,SG,PL,SV,verb,+
"There 's holes everywhere in the ceiling, sewage constantly leaks through the ceiling, and the whole condition of the school is horrible.",leaks,10,,,sewage,8,"{'Number': 'Sing', 'lemma': 'sewage'}",NOUN,leaks,10,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'leak'}",VERB,2,[],"{'sent_id': 'reviews-030126-0004', 'text': ""There's holes everywhere in the ceiling, sewage constantly leaks through the ceiling, and the whole condition of the school is horrible."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",leak,SG -> PL,"There 's holes everywhere in the ceiling, sewage constantly","There 's holes everywhere in the ceiling, sewage constantly leak through the ceiling, and the whole condition of the school is horrible.",[],[],0,0,0,False,False,False,4.16838910326682e-05,SV-#,eng,SG,PL,SV,verb,+
