sent_id	sent_correct	sent_wrong	swap_head	feature_vals
n02011003	بمساعدة بيانات بطاقة الخصم المباشر, حددت شرطة إسن أربعة أشخاص وقفوا مكتوفي الأيدي فيما كانوا يشاهدون متقاعداً يموت في أحد فروع المصرف.	بمساعدة بيانات بطاقة الخصم المباشر, حدد شرطة إسن أربعة أشخاص وقفوا مكتوفي الأيدي فيما كانوا يشاهدون متقاعداً يموت في أحد فروع المصرف.	حدد	FEM -> MASC
n01133014	على الطلاب الهولنديين أن يقرروا ما إذا كانوا سيسوقون دراجتهم الكهربائية تجارياً.	NA	NA	NA
n01016014	ظنت الشركة الكورية في البداية أن اللوم يقع على عاتق خطأٍ في البطارية, واستبدلت بطارياتها الخاصة لتحل محل بطاريات الشركات الموردة.	ظنت الشركة الكورية في البداية أن اللوم يقعون على عاتق خطأٍ في البطارية, واستبدلت بطارياتها الخاصة لتحل محل بطاريات الشركات الموردة.	يقعون	SG -> PL
n05003010	قالت مصادر مطلعة أنه " 100% كوسبيدال".	NA	NA	NA
n01002058	إن ما تقوله وما تفعله... في الواقع, إنه أمرٌ لا يصدق.	NA	NA	NA
n01120010	لقصة دوس أيضاً جانبٌ بغيض مما جعلها أكثر جاذبية.	NA	NA	NA
w01026024	زادت كمية البضائع المنقولة عبر الدانوب إلى نحو 100 مليون طن عام 1987.	زاد كمية البضائع المنقولة عبر الدانوب إلى نحو 100 مليون طن عام 1987.	زاد	FEM -> MASC
w04002055	عام 1976, لم يعد مضمار السباق مستخدماً, وفي عام 1990, دمر حريقٌ ما تبقى من المدرجات الخشبية, والتي هدمت لاحاقاً مع الإسطبلات.	عام 1976, لم يعد مضمار السباق مستخدماً, وفي عام 1990, دمروا حريقٌ ما تبقى من المدرجات الخشبية, والتي هدمت لاحاقاً مع الإسطبلات.	دمروا	SG -> PL
n01123024	قد لا يكون ذلك مهماً بما أنني أنزعج طويلاً من ذلك.	NA	NA	NA
n01150051	يقول: "لن تفيد العمارة الأموات, لكنها ستساهم في إبقاء ذكراهم حية بين الأحياء".	يقول: "لن تفيد العمارة الأموات, لكنها سيساهم في إبقاء ذكراهم حية بين الأحياء".	يساهم	FEM -> MASC
w01026037	يقع الجزء الأكبر من دلتا الدانوب في رومانيا (مقاطعة تولتشيا), في حين أن الجزء الشمالي عند الضفة اليسرى من فرع كيليا فيقع في أوكرانيا (أوديسا أوبلاست).	يقع الجزء الأكبر من دلتا الدانوب في رومانيا (مقاطعة تولتشيا), في حين أن الجزء الشمالي عند الضفة اليسرى من فرع كيليا فيقعون في أوكرانيا (أوديسا أوبلاست).	يقعون	SG -> PL
w01035081	يمكن للأراضي الزراعية أن تعاني فعلياً جراء تدمير المناطق الطبيعة المحيطة.	NA	NA	NA
w01105057	وقد لقي نجاحاً كبيراً إلى درجة أن الجيش استمر في استخدامه لسنوات عديدة بعد الحرب, وكان لا يزال مستخدماً في بعض الدول خلال الثمانينيات.	وقد لقي نجاحاً كبيراً إلى درجة أن الجيش استمروا في استخدامه لسنوات عديدة بعد الحرب, وكان لا يزال مستخدماً في بعض الدول خلال الثمانينيات.	استمروا	SG -> PL
w01084102	أدى هذا الاتصال بالغرب خلال القرن السادس عشر إلى فترة من النمو الاقتصادي الكبير مع إنشاء طرق التجارة المربحة.	NA	NA	NA
w01092032	خلقت الثورة الصناعية طلباً للقطع المعدنية المستخدمة في الآلات.	NA	NA	NA
w01010044	عبرت مجموعات متعددة من القبائل الجرمانية والقبائل السلافية الكبرى من مورافيا خلال عصر الهجرات قبل أن يتوطد فيها السلاف في القرن السادس الميلادي.	NA	NA	NA
n01084008	نظرياً, يمكن لزوجين أن يفتحا أربع حسابات "تسكو" وأن يكسبا 3% على 12000 جنيه إسترليني, أي 360 جنيه إسترليني.	NA	NA	NA
n01105013	لكن الآن بات كل شيء يفتقد إلى التوازن ويبدو أنه يبحث عن حلول طوال الوقت.	لكن الآن بات كل شيء يفتقد إلى التوازن ويبدو أنه يبحثون عن حلول طوال الوقت.	يبحثون	SG -> PL
n01051004	ما بدأ كتصوير روتيني بالموجات الفوق صوتية انتهى بأمرٍ شديد التعقيد عندما أبلغت الأم الحامل مارغريت بويمر من بلانو, تكساس أن جنينها الذي لم يولد بعد يعاني من حالة نادرة ويحتاج إلى عملية جراحية ليعيش.	ما بدأ كتصوير روتيني بالموجات الفوق صوتية انتهى بأمرٍ شديد التعقيد عندما أبلغت الأم الحامل مارغريت بويمر من بلانو, تكساس أن جنينها الذي لم يولد بعد يعانون من حالة نادرة ويحتاج إلى عملية جراحية ليعيش.	يعانون	SG -> PL
n01080042	أردت مشاهدته معهم, لكنهم قرروا في نهاية المطاف أنهم يريدون مشاهدته من دوني.	أردت مشاهدته معهم, لكنهم قرروا في نهاية المطاف أنهم يريد مشاهدته من دوني.	يريد	PL -> SG
n03004003	في يوم الثلاثاء, الثالث من تشرين الثاني, قرر عمدة سان-غودانس (في إقليم غارون العليا) تعليق اتفاقية التنمية الحضرية الموقعة مع الحكومة المشكلة عام 2014.	في يوم الثلاثاء, الثالث من تشرين الثاني, قررتا عمدة سان-غودانس (في إقليم غارون العليا) تعليق اتفاقية التنمية الحضرية الموقعة مع الحكومة المشكلة عام 2014.	قررتا	SG -> DU
n01082014	أعدادٌ متزايدة من الناس يتوجهون إلى الائتمان... فيما قد يكون من الممكن السيطرة على هذا الاقتراض الآن, فإن أي تغيير مفاجئ في الظروف قد يقود إلى مشاكل متعلقة بالديون.	أعدادٌ متزايدة من الناس يتوجه إلى الائتمان... فيما قد يكون من الممكن السيطرة على هذا الاقتراض الآن, فإن أي تغيير مفاجئ في الظروف قد يقود إلى مشاكل متعلقة بالديون.	يتوجه	PL -> SG
n01069006	يأمل حزب الديمقراطيين الأحرار الذي كان يمثل الحي الراقي حتى عام 2010 أن ينتزع المقعد مجدداً من خلال مرشحته سارة أولني.	يأمل حزب الديمقراطيين الأحرار الذي كانوا يمثل الحي الراقي حتى عام 2010 أن ينتزع المقعد مجدداً من خلال مرشحته سارة أولني.	كانوا	SG -> PL
w01001049	سمح الميثاق بإنشاء نقابةٍ للتجار يديرها مواطنو البلدة لفرض ضريبة على من يمر من منطقتهم.	سمحت الميثاق بإنشاء نقابةٍ للتجار يديرها مواطنو البلدة لفرض ضريبة على من يمر من منطقتهم.	سمحت	MASC -> FEM
w05006058	من جهةٍ أخرى, يحوي التاريخ الخارجي للغة على إشاراتٍ عن تاريخ متحدثي الإسبانية, وعلى تقلباتهم التاريخية وعلى الاستخدام الاجتماعي للغة.	من جهةٍ أخرى, تحوي التاريخ الخارجي للغة على إشاراتٍ عن تاريخ متحدثي الإسبانية, وعلى تقلباتهم التاريخية وعلى الاستخدام الاجتماعي للغة.	تحوي	MASC -> FEM
w05010026	لكن عندما أجابه مجلس الشيوخ بشكل قاطع من خلال منعه من المنافسة في القنصلية ومنحه خيار سحب قواته أو أن يصبح عدواً للشعب, أدرك أنه, مهما كان الخيار الذي سيأخذه, سيسلم نفسه أعزلاً إلى أيدي أعدائه السياسيين.	لكن عندما أجابه مجلس الشيوخ بشكل قاطع من خلال منعه من المنافسة في القنصلية ومنحه خيار سحب قواته أو أن يصبح عدواً للشعب, أدرك أنه, مهما كانوا الخيار الذي سيأخذه, سيسلم نفسه أعزلاً إلى أيدي أعدائه السياسيين.	كانوا	SG -> PL
w01144063	هيمن الجمهوريون على مجلس الشيوخ للمرة الأولى منذ عام 1952, وحصلوا على 34 مقعداً في مجلس النواب, لكن الديمقراطيين احتفظوا بمجلس بالأغلبية.	NA	NA	NA
w03010098	في ربيع عام 1948, وأملاً بتحويل تانتان إلى عملٍ سينمائي, كتب الفنان البلجيكي رسالةً إلى والت ديزني, طالباً دعمه من دون جدوى.	في ربيع عام 1948, وأملاً بتحويل تانتان إلى عملٍ سينمائي, كتبت الفنان البلجيكي رسالةً إلى والت ديزني, طالباً دعمه من دون جدوى.	كتبت	MASC -> FEM
n01090004	بحثت في منافسات الموتوكروس وكلما بحثت أكثر, ظل وجه تلك المرأة يظهر لي في الصور التي بحثت فيها وكأنها كانت صورٌ من السبعينيات.	بحثت في منافسات الموتوكروس وكلما بحثت أكثر, ظلوا وجه تلك المرأة يظهر لي في الصور التي بحثت فيها وكأنها كانت صورٌ من السبعينيات.	ظلوا	SG -> PL
w01045002	اشتق اسم البحر الكاريبي من الكاريب, وهم إحدى مجموعات الأمريكيين الأصليين الذين كانوا يسكنون المنطقة عند وصول الأوروبيين في نهاية القرن الخامس عشر.	اشتق اسم البحر الكاريبي من الكاريب, وهم إحدى مجموعات الأمريكيين الأصليين الذين كان يسكنون المنطقة عند وصول الأوروبيين في نهاية القرن الخامس عشر.	كان	PL -> SG
n01022010	قال إيريك سولهايم, رئيس برنامج الأمم المتحدة للبيئة: "نحن نسير على الدرب الصحيح. اتفاق باريس سيبطئ من التغير المناخي, كما أن تعديل كيغالي سيخفض من انبعاثات مركبات الكربون الهيدروكلورية فلورية".	قال إيريك سولهايم, رئيس برنامج الأمم المتحدة للبيئة: "نحن نسير على الدرب الصحيح. اتفاق باريس سيبطئ من التغير المناخي, كما أن تعديل كيغالي ستخفض من انبعاثات مركبات الكربون الهيدروكلورية فلورية".	تخفض	MASC -> FEM
w04009042	أخبره الرجل أن الحرب بين العالمين قادمة, وكان قد تنبأ هو ووالتر, أن ثمة سبباً وجيهاً أن وليفيا, من بين الآخرين, دربت عندما كانت طفلة.	NA	NA	NA
w01132042	أتاحت الأنماط التي قدمتها البيانات الواردة من منطقة بيتين وواكساكتون لهذين الموقعين أن يتلاءما مع التطور الثقافي لأراضي المايا المنخفضة.	NA	NA	NA
n01049022	يقول ديتريش من مقر الشركة في دنفر, كولورادو حيث يباع الحشيش بشكلٍ قانوني: "تساعد هذه السلالة على التخفيف من آلام الظهر, كما تساعد على التخفيف من الغثيان, ويجعلك هذا المنتج تنام في الليل".	يقول ديتريش من مقر الشركة في دنفر, كولورادو حيث يباع الحشيش بشكلٍ قانوني: "يساعد هذه السلالة على التخفيف من آلام الظهر, كما تساعد على التخفيف من الغثيان, ويجعلك هذا المنتج تنام في الليل".	يساعد	FEM -> MASC
n01053041	قالت ليف: "دار صوتها حول العالم حرفياً".	NA	NA	NA
n01133022	قالت المتحدثة باسم هارلي-ديفيدسون أن الجداول الزمنية التي عرضتها وسائل الإعلام لعام 2017 أو 2020 ليست دقيقة.	قال المتحدثة باسم هارلي-ديفيدسون أن الجداول الزمنية التي عرضتها وسائل الإعلام لعام 2017 أو 2020 ليست دقيقة.	قال	FEM -> MASC
w02013033	أظهرت أزمة السويس حدود قدرات القوى الاستعمارية القديمة مثل بريطانيا العظمى وفرنسا في عالمٍ متغير.	أظهر أزمة السويس حدود قدرات القوى الاستعمارية القديمة مثل بريطانيا العظمى وفرنسا في عالمٍ متغير.	أظهر	FEM -> MASC
w03005014	بدءاً من القرن التاسع قبل الميلاد, بدأت أولى النصوص الإغريقية بالظهور.	NA	NA	NA
n01107006	كما عرض ذلك فولكسفاغن إلى طلبات بتعويضات هائلة وإجراءات قانونية ويعتقد أن ذلك قد يفوق 16 مليار يورو.	كما عرض ذلك فولكسفاغن إلى طلبات بتعويضات هائلة وإجراءات قانونية ويعتقد أن ذلك قد تفوق 16 مليار يورو.	تفوق	MASC -> FEM
w01125034	أعيد انتخاب وايلكس وطرد مرتين إضافيتين, قبل أن يقضي مجلس العموم بأن ترشحه كان باطلاً ويعلن أن صاحب المركز الثاني هو الفائز.	أعيد انتخاب وايلكس وطرد مرتين إضافيتين, قبل أن تقضي مجلس العموم بأن ترشحه كان باطلاً ويعلن أن صاحب المركز الثاني هو الفائز.	تقضي	MASC -> FEM
n01085011	قد يثير الأمر الاستغراب, حتى غيوم الأمطار الحمضية لها فوائد.	قد تثير الأمر الاستغراب, حتى غيوم الأمطار الحمضية لها فوائد.	تثير	MASC -> FEM
w01053062	لا يمكن للتاريخ الأخير إلا أن يوافق يوم الجمعة إذا ما أقحم شهرٌ استثنائيٌ إلى ذلك العام, لكن هذا ما ارتآه نيوتن.	NA	NA	NA
w01025084	كان هذا التراجع بمثابة مفاجأة للجيش النمساوي-البروسي, ونجح كل الجيش الدنماركي تقريباً في إتمام الإخلاء.	كان هذا التراجع بمثابة مفاجأة للجيش النمساوي-البروسي, ونجحوا كل الجيش الدنماركي تقريباً في إتمام الإخلاء.	نجحوا	SG -> PL
n02031071	إذا استقال موظفٌ تركيٌ مثلاً, تأتي مجالس العمل التركية.	إذا استقالوا موظفٌ تركيٌ مثلاً, تأتي مجالس العمل التركية.	استقالوا	SG -> PL
n01073004	من بوسعه إيقاف منتخب أستراليا هذا؟	NA	NA	NA
n01006011	أخبر شاهد عيان الشرطة أن الضحية هاجم المشتبه به في شهر نيسان الماضي.	NA	NA	NA
n01112014	وأورد تقريرٌ مهمٌ في كانون الثاني أن المحيطات ستحوي على كميات من البلاستيك أكثر من الأسماك بحلول عام 2050 ما لم يتخذ العالم إجراءات جذرية لمنع تسرب القمامة إلى البحار.	وأورد تقريرٌ مهمٌ في كانون الثاني أن المحيطات ستحوي على كميات من البلاستيك أكثر من الأسماك بحلول عام 2050 ما لم يتخذوا العالم إجراءات جذرية لمنع تسرب القمامة إلى البحار.	يتخذوا	SG -> PL
n01035013	قالت شرطة بريتيش كولومبيا في وقتٍ سابق أنه لا يبدو أن لدى كلاين تاريخاً إجرامياً ونشرت تفاصيل مبهمة عن أماكن وجوده في الفترة الأخيرة.	قال شرطة بريتيش كولومبيا في وقتٍ سابق أنه لا يبدو أن لدى كلاين تاريخاً إجرامياً ونشرت تفاصيل مبهمة عن أماكن وجوده في الفترة الأخيرة.	قال	FEM -> MASC
n01108005	توسعت أعمال البيع بالتجزئة والجملة مع حفاظ المتسوقين على تفاؤلهم, كما ازدهرت أيضاً شركات خدمات المستهلكين.	NA	NA	NA
w01072079	بحلول القرن الثالث, أحدث الإمبراطور كركلا تقسيماً جديداً استمر لفترة وجيزة فقط.	NA	NA	NA
w01007087	تشمل المشاريع الراهنة لاستصلاح الأراضي توسيع منطقة فونتفيل.	NA	NA	NA
n01043014	تفوق ميزانيتها السنوية 1,4 مليار دولار, ويعمل فيها أكثر من 6000 موظف.	NA	NA	NA
w01056103	وهذا وضع أساساً لتحقيق التكامل حيث كان يمكن تطبيق الآليات الاقتصادية والقضائية في كل أرجاء البحر المتوسط كما حدث ذات يوم بدءاً اللاتيوم إلى أرجاء إيطاليا.	وهذا وضع أساساً لتحقيق التكامل حيث كانوا يمكن تطبيق الآليات الاقتصادية والقضائية في كل أرجاء البحر المتوسط كما حدث ذات يوم بدءاً اللاتيوم إلى أرجاء إيطاليا.	كانوا	SG -> PL
n01035025	قالت: "لا نعتقد أن للمشتبه به علاقةً بهذه المدرسة أو بالفتاتين أو بمنطقة آبوستفورد بالتحديد".	NA	NA	NA
w01099012	تعتمد التفسيرات الخاصة بأصل الموسيقى على كيفية تعريف الموسيقى.	NA	NA	NA
n01074030	عليك أن تقف في وجه ذلك وأنا أفضل أن يجري باتجاهي بدلاً من أن يلتف حولي.	NA	NA	NA
n01002017	لكن بعيداً عن كلامه السابق بشأن الحد من الهجرة, أعلن المرشح الجمهوري أنه كرئيس سيسمح "بأعدادٍ هائلة" من المهاجرين الشرعيين على أساس "نظام الجدارة".	لكن بعيداً عن كلامه السابق بشأن الحد من الهجرة, أعلــنوا المرشح الجمهوري أنه كرئيس سيسمح "بأعدادٍ هائلة" من المهاجرين الشرعيين على أساس "نظام الجدارة".	أعلــنوا	SG -> PL
w01150044	لم تحقق القوى الكبرى المطالب الداعية إلى الاعتراف بألبانيا.	NA	NA	NA
n01027041	سألتها بعد ذلك إن كانت تفهم السبب الذي قد يدعو الناس للتصويت لصالح ترامب.	سألتها بعد ذلك إن كانت تفهم السبب الذي قد يدعوان الناس للتصويت لصالح ترامب.	يدعوان	SG -> DU
n03007003	أدرج القانون الوقت المستغرق للذهاب إلى منازل العملاء ضمن ساعات العمل.	أدرجت القانون الوقت المستغرق للذهاب إلى منازل العملاء ضمن ساعات العمل.	أدرجت	MASC -> FEM
n04007015	كما هو موضح, القرار من اختصاص البنك المركزي الأوروبي وسيكون من غير المناسب أن يتحدث البنك باسمه عبر استبعاد إمكانية النظر في بدائل أخرى.	NA	NA	NA
n02011018	لم يستبعد المتحدث الرسمي احتمال أن يخضع آخرون للتحقيق.	لم يستبعدوا المتحدث الرسمي احتمال أن يخضع آخرون للتحقيق.	يستبعدوا	SG -> PL
n05002004	للمرة الأولى خلال السنوات الست الماضية انخفض معدل البطالة تحت 20%, وبات هناك بالفعل زيادة في العاملين بمقدار 600000 شخص عنما كان عليه الأمر قبل عام.	للمرة الأولى خلال السنوات الست الماضية انخفض معدل البطالة تحت 20%, وبات هناك بالفعل زيادة في العاملين بمقدار 600000 شخص عنما كانوا عليه الأمر قبل عام.	كانوا	SG -> PL
w01079049	في عام 1538, حذرت محاكم التفتيش الإسبانية أعضاءها بألا يصدقوا كل ما ذكره كتاب مطرقة الساحرات.	في عام 1538, حذرت محاكم التفتيش الإسبانية أعضاءها بألا يصدقوا كل ما ذكرواه كتاب مطرقة الساحرات.	ذكروا	SG -> PL
w01125037	كان جورج مذهولاً لما اعتبره انحلالاً أخلاقياً فيهم.	NA	NA	NA
n01061041	مع اشتداد هستيريا انتخابات عام 2016, يشغل بال كاريل تهديداً أكثر إزعاجاً من هذا الهراء.	NA	NA	NA
n01002032	قال للحشد الذي تجمع في أحد الملاعب الرياضية الخاصة بجامعة كارولينا الشمالية.	قال للحشد الذي تجمعوا في أحد الملاعب الرياضية الخاصة بجامعة كارولينا الشمالية.	تجمعوا	SG -> PL
n01022016	ارتفعت الاستثمارات في هذا المجال ارتفعت بنسبة 6% عام 2015 لتصبح 221 مليار دولار أمريكي.	NA	NA	NA
w01150045	مع بداية مؤتمر لندن في كانون الأول من عام 1912, رفض سفراء القوى العظمى الست مشروع تأسيس ألبانيا المستقلة.	NA	NA	NA
n04006014	تعود آخر الأرقام إلى 24 تشرين الأول من العام الماضي, وتظهر لنا أن الديزل لدينا يكلف 1,335 يورو لليترمقارنةً بمعدل منطقة اليورو الذي يبلغ 1,165 يورو.	تعود آخر الأرقام إلى 24 تشرين الأول من العام الماضي, وتظهر لنا أن الديزل لدينا يكلف 1,335 يورو لليترمقارنةً بمعدل منطقة اليورو الذي تبلغ 1,165 يورو.	تبلغ	MASC -> FEM
n01053008	قالت ليف في مقابلة أجريت معها مؤخراً: "بعض الرجال يتمتعون بذلك وبونو أحد أولئك الرجال".	قالت ليف في مقابلة أجريت معها مؤخراً: "بعض الرجال يتمتع بذلك وبونو أحد أولئك الرجال".	يتمتع	PL -> SG
w01009017	بالرغم من أن تصنيف الكتل الهوائية استخدم بدايةً في التوقعات الجوية خلال الخمسينيات, بدأ خبراء المناخ بوضع بيانات مناخية إجمالية استناداً إلى هذه الفكرة عام 1973.	NA	NA	NA
n05008018	يوحي التصويت المبكر أن الأمريكيين اللاتينيين سيخرجون للتصويت بأعدادٍ كبيرة, لكن من غير الواضح إذا ما سيكون لهذه الزيادة تأثيرٌ.	يوحي التصويت المبكر أن الأمريكيين اللاتينيين سيخرج للتصويت بأعدادٍ كبيرة, لكن من غير الواضح إذا ما سيكون لهذه الزيادة تأثيرٌ.	يخرج	PL -> SG
w01142013	عندما تزوجت ابنتهما سيسيلي بريتشارد بلانتاغينيت, دوق يورك الثالث, وأنجبا العديد من الأولاد, بما فيهم إدوراد الرابع وريتشارد الثالث, أصبحت جوان جدة ملكي إنجلترا من آل يورك.	عندما تزوج ابنتهما سيسيلي بريتشارد بلانتاغينيت, دوق يورك الثالث, وأنجبا العديد من الأولاد, بما فيهم إدوراد الرابع وريتشارد الثالث, أصبحت جوان جدة ملكي إنجلترا من آل يورك.	تزوج	FEM -> MASC
n01106008	كشف المسح السنوي أن المخاوف بشأن تحمل أعباء مالية جديدة قد تصاعدت.	كشفت المسح السنوي أن المخاوف بشأن تحمل أعباء مالية جديدة قد تصاعدت.	كشفت	MASC -> FEM
n01109008	ستتغير الكلفة شهرياً ومن المتوقع أن يرتفع السعر خلال الشتاء مع تزايد الاستخدام.	ستتغير الكلفة شهرياً ومن المتوقع أن ترتفع السعر خلال الشتاء مع تزايد الاستخدام.	ترتفع	MASC -> FEM
n01024013	تقدم النتائج المستخلصة من هذه التجربة تأكيداً إضافياً على أنه يمكن نقل البذور الصاروخية وتخزينها في المحطة الفضائية الدولية لمدة ستة أشهر من دون أن يكون لذلك أي تأثيرات كبيرة على قدرتها على الإنبات والنمو على الأرض.	NA	NA	NA
w01032139	يسبب الاحتباس الحراري تغيراتٍ في أنماط مواسم الأمطار.	تسبب الاحتباس الحراري تغيراتٍ في أنماط مواسم الأمطار.	تسبب	MASC -> FEM
n01021012	تكشف التحليلات أن كميات تاريخية من البيانات كانت تستخدم لإحداث الاضطراب.	NA	NA	NA
n01101012	حدث جدالٌ داخل حكومة هونغ كونغ التي يقودها مشرعون موالون لبكين بخصوص أنه لا ينبغي للزوجين أن يتبوأا المنصب.	حدثا جدالٌ داخل حكومة هونغ كونغ التي يقودها مشرعون موالون لبكين بخصوص أنه لا ينبغي للزوجين أن يتبوأا المنصب.	حدثا	SG -> DU
w01100049	عام 1856, اندلعت حرب الأفيون الثانية, هزم الصينيون مجدداً وأجبروا على القبول بشروط معاهدة تيانسين لعام 1858 ومعاهدة بكين لعام 1860.	عام 1856, اندلع حرب الأفيون الثانية, هزم الصينيون مجدداً وأجبروا على القبول بشروط معاهدة تيانسين لعام 1858 ومعاهدة بكين لعام 1860.	اندلع	FEM -> MASC
w01091045	إلى جانب كونها مصدراً مباشراً للغذاء, يمكن لبعض الحيوانات أن توفر الجلود والصوف والأسمدة.	NA	NA	NA
w02009025	عرف بالأمر في باريس واستمر في إذكاء الاستياء الذي بدأ بالفعل مع استمرار ارتفاع أسعار الخبز وانعدام المؤن.	عرف بالأمر في باريس واستمر في إذكاء الاستياء الذي بدأوا بالفعل مع استمرار ارتفاع أسعار الخبز وانعدام المؤن.	بدأوا	SG -> PL
w01086037	بحلول عام 1563, كان عدد سكان البندقية قد انخفض إلى نحو 168 ألف نسمة.	بحلول عام 1563, كانوا عدد سكان البندقية قد انخفض إلى نحو 168 ألف نسمة.	كانوا	SG -> PL
w01051080	في الواقع, فإن الدراسة البحثية الأولى عن المعركة, والتي وضعها جيمس هنري برستيد عام 1903, أشادت بالمصادر التي سمحت بإعادة تصور المعركة بشكلٍ لا ريب فيه.	في الواقع, فإن الدراسة البحثية الأولى عن المعركة, والتي وضعها جيمس هنري برستيد عام 1903, أشادت بالمصادر التي سمح بإعادة تصور المعركة بشكلٍ لا ريب فيه.	سمح	FEM -> MASC
n02082017	لا تصيب الملوثات رئات الصغار فحسب, بل يمكنها أيضاً أن تؤثر على تطور أدمغة الأطفال على المدى الطويل.	NA	NA	NA
n01057014	وشكل الحطام حلقةً حول خط الاستواء الأرضي وتجمع في نهاية المطاف بفعل الجاذبية ليشكل القمر.	وشكلت الحطام حلقةً حول خط الاستواء الأرضي وتجمع في نهاية المطاف بفعل الجاذبية ليشكل القمر.	شكلت	MASC -> FEM
w01080131	تقدم الجيش المقدوني حتى ممر ثيرموبيلاي الذي يقسم اليونان إلى قسمين, لكنه لم يحاول الاستيلاء عليه لأنه كان محمياً جيداً من قبل قوات مشتركة من الأثينيين والإسبارطيين والأخائيين.	NA	NA	NA
w01048027	خلال خمسينيات القرن الرابع عشر, بات الملك غوغمين مطلق الحرية أخيراً في إصلاح حكومة غوريو عندما بدأت سلالة يوان بالانهيار.	خلال خمسينيات القرن الرابع عشر, بات الملك غوغمين مطلق الحرية أخيراً في إصلاح حكومة غوريو عندما بدأتا سلالة يوان بالانهيار.	بدأتا	SG -> DU
w01125035	حلت حكومة غرافتون عام 1770, مما سمح لحزب المحافظين بقيادة اللورد نورث باستعادة السلطة.	NA	NA	NA
n01045035	حكم القاضي في قضية دافي الخاصة بالاحتيال وخيانة الأمانة بأن أفعاله كانت ضمن قوانين المجلس عندما دفع كل التهم عن دافي.	حكمت القاضي في قضية دافي الخاصة بالاحتيال وخيانة الأمانة بأن أفعاله كانت ضمن قوانين المجلس عندما دفع كل التهم عن دافي.	حكمت	MASC -> FEM
n01150031	عندما يموت الناس جراء الشيخوخة في الهند, يفترض ذلك أن يكون مدعاةً للاحتفال.	NA	NA	NA
n01134005	ارتفعت العقود الآجلة للأسهم الأمريكية بأكثر من 1% إلى جانب الأسواق الأوروبية.	NA	NA	NA
w01038044	استطونت العديد من الأقوام الأصلية ألاسكا لآلاف السنين قبل وصول الشعوب الأوروبية إلى المنطقة.	NA	NA	NA
w01043065	في غضون ذلك, شجعت القدرة الإضافية على التحكم بمنسوب النيل على تطوير جزيرة الزمالك والواجهة المائية للمدينة.	NA	NA	NA
n02024008	أظهرت دراسة سويدية أن هذه الحيوانات نادراً, إن لم يكن مطلقاً, ما تحط بعد فترة التكاثر التي تستمر لشهرين.	أظهر دراسة سويدية أن هذه الحيوانات نادراً, إن لم يكن مطلقاً, ما تحط بعد فترة التكاثر التي تستمر لشهرين.	أظهر	FEM -> MASC
