sen,verb,verb_idx,cop,cop_idx,child,child_idx,child_features,child_upos,head,head_idx,head_features,head_upos,distance,attractors,metadata,swap_head,feature_vals,prefix,wrong_sen,congruent_attractors,incongruent_attractors,num_attractors,num_congruent_attractors,num_incongruent_attractors,has_attractors,only_has_congruent_attractors,only_has_incongruent_attractors,sample_weight,phenomenon,lang,grammatical_feature,ungrammatical_feature,wo,inflect_item,agreement_certainty
On ne sait pas vraiment pourquoi la promotion de la vidéo se déroule en Allemagne.,déroule,12,,,promotion,7,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'promotion'}",NOUN,déroule,12,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'dérouler', 'Gender': 'Fem'}",VERB,5,"[{'id': 10, 'form': 'la', 'lemma': 'le', 'upos': 'DET', 'xpos': 'DT', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 11, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 11, 'form': 'vidéo', 'lemma': 'vidéo', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 8, 'deprel': 'nmod', 'deps': None, 'misc': None}]","{'newdoc id': 'n02056', 'sent_id': 'n02056019', 'text': 'On ne sait pas vraiment pourquoi la promotion de la vidéo se déroule en Allemagne.', 'text_en': 'The reason for advertising the video in Germany is unclear.', 'treebank': 'UD_French-PUD/fr_pud-ud-test.conllu'}",déroulent,SG -> PL,On ne sait pas vraiment pourquoi la promotion de la vidéo se,On ne sait pas vraiment pourquoi la promotion de la vidéo se déroulent en Allemagne.,"[{'id': 10, 'form': 'la', 'lemma': 'le', 'upos': 'DET', 'xpos': 'DT', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 11, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 11, 'form': 'vidéo', 'lemma': 'vidéo', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 8, 'deprel': 'nmod', 'deps': None, 'misc': None}]",[],2,2,0,True,True,False,0.0008318936583558,SV-#,fra,SG,PL,SV,verb,+
Le coup de poing simple ne projette pas l'adversaire aussi loin que le coup de poing puissant mais il est plus difficile à parer.,projette,6,,,coup,1,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'coup'}",NOUN,projette,6,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'projeter', 'Gender': 'Masc'}",VERB,5,"[{'id': 4, 'form': 'poing', 'lemma': 'poing', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 5, 'form': 'simple', 'lemma': 'simple', 'upos': 'ADJ', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_04853', 'text': ""Le coup de poing simple ne projette pas l'adversaire aussi loin que le coup de poing puissant mais il est plus difficile à parer."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",projettent,SG -> PL,Le coup de poing simple ne,Le coup de poing simple ne projettent pas l'adversaire aussi loin que le coup de poing puissant mais il est plus difficile à parer.,"[{'id': 4, 'form': 'poing', 'lemma': 'poing', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 5, 'form': 'simple', 'lemma': 'simple', 'upos': 'ADJ', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}]",[],2,2,0,True,True,False,0.0006655149266846,SV-#,fra,SG,PL,SV,verb,+
La quiétude de cet endroit vous envahira et vous oublierez la ville et ses soucis.,envahira,6,,,quiétude,1,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'quiétude'}",NOUN,envahira,6,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin', 'lemma': 'envahir', 'Gender': 'Fem'}",VERB,5,"[{'id': 4, 'form': 'cet', 'lemma': 'ce', 'upos': 'DET', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Dem'}, 'head': 5, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 5, 'form': 'endroit', 'lemma': 'endroit', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_12868', 'text': 'La quiétude de cet endroit vous envahira et vous oublierez la ville et ses soucis.', 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",envahiront,SG -> PL,La quiétude de cet endroit vous,La quiétude de cet endroit vous envahiront et vous oublierez la ville et ses soucis.,"[{'id': 4, 'form': 'cet', 'lemma': 'ce', 'upos': 'DET', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Dem'}, 'head': 5, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 5, 'form': 'endroit', 'lemma': 'endroit', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}]",[],2,2,0,True,True,False,0.0033275746334234,SV-#,fra,SG,PL,SV,verb,+
Ce voûtement à nervures multiples concerne en Anjou une quarantaine d'édifices.,concerne,5,,,voûtement,1,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'voûtement'}",NOUN,concerne,5,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'concerner', 'Gender': 'Masc'}",VERB,4,"[{'id': 4, 'form': 'nervures', 'lemma': 'nervure', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Plur'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_12178', 'text': ""Ce voûtement à nervures multiples concerne en Anjou une quarantaine d'édifices."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",concernent,SG -> PL,Ce voûtement à nervures multiples,Ce voûtement à nervures multiples concernent en Anjou une quarantaine d'édifices.,[],"[{'id': 4, 'form': 'nervures', 'lemma': 'nervure', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Plur'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}]",1,0,1,True,False,True,0.0004222335613771,SV-#,fra,SG,PL,SV,verb,+
La reconstruction d'après les tracés et proportions originales commença en juillet 1952.,commença,9,,,reconstruction,1,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'reconstruction'}",NOUN,commença,9,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'commencer', 'Gender': 'Fem'}",VERB,8,"[{'id': 5, 'form': 'les', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 6, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 6, 'form': 'tracés', 'lemma': 'tracé', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 8, 'form': 'proportions', 'lemma': 'proportion', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Plur'}, 'head': 6, 'deprel': 'conj', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_05429', 'text': ""La reconstruction d'après les tracés et proportions originales commença en juillet 1952."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",commencèrent,SG -> PL,La reconstruction d'après les tracés et proportions originales,La reconstruction d'après les tracés et proportions originales commencèrent en juillet 1952.,[],"[{'id': 5, 'form': 'les', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 6, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 6, 'form': 'tracés', 'lemma': 'tracé', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 8, 'form': 'proportions', 'lemma': 'proportion', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Plur'}, 'head': 6, 'deprel': 'conj', 'deps': None, 'misc': None}]",3,0,3,True,False,True,0.0136025439478937,SV-#,fra,SG,PL,SV,verb,+
"En 1971, un orchestre de bal de la Roche-sur-Yon l'embauche.",embauche,11,,,orchestre,4,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'orchestre'}",NOUN,embauche,11,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'embaucher', 'Gender': 'Masc'}",VERB,7,"[{'id': 7, 'form': 'bal', 'lemma': 'bal', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 5, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 9, 'form': 'la', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 10, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 10, 'form': 'Roche-sur-Yon', 'lemma': 'Roche-sur-Yon', 'upos': 'PROPN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 5, 'deprel': 'nmod', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_11362', 'text': ""En 1971, un orchestre de bal de la Roche-sur-Yon l'embauche."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",embauchent,SG -> PL,"En 1971, un orchestre de bal de la Roche-sur-Yon l'","En 1971, un orchestre de bal de la Roche-sur-Yon l'embauchent.","[{'id': 7, 'form': 'bal', 'lemma': 'bal', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 5, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 9, 'form': 'la', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 10, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 10, 'form': 'Roche-sur-Yon', 'lemma': 'Roche-sur-Yon', 'upos': 'PROPN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 5, 'deprel': 'nmod', 'deps': None, 'misc': None}]",[],3,3,0,True,True,False,0.0034436528183103,SV-#,fra,SG,PL,SV,verb,+
"À Damas comme en province, le mur de la peur qui empêchait toute contestation semble se fissurer.",semble,15,,,mur,7,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'mur'}",NOUN,semble,15,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'sembler', 'Gender': 'Masc'}",VERB,8,"[{'id': 10, 'form': 'la', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 11, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 11, 'form': 'peur', 'lemma': 'peur', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 8, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 13, 'form': 'empêchait', 'lemma': 'empêcher', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'empêcher'}, 'head': 11, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}, {'id': 14, 'form': 'toute', 'lemma': 'tout', 'upos': 'DET', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Ind'}, 'head': 15, 'deprel': 'det', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_03307', 'text': 'À Damas comme en province, le mur de la peur qui empêchait toute contestation semble se fissurer.', 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",semblent,SG -> PL,"À Damas comme en province, le mur de la peur qui empêchait toute contestation","À Damas comme en province, le mur de la peur qui empêchait toute contestation semblent se fissurer.","[{'id': 10, 'form': 'la', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 11, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 11, 'form': 'peur', 'lemma': 'peur', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 8, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 13, 'form': 'empêchait', 'lemma': 'empêcher', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'empêcher'}, 'head': 11, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}, {'id': 14, 'form': 'toute', 'lemma': 'tout', 'upos': 'DET', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Ind'}, 'head': 15, 'deprel': 'det', 'deps': None, 'misc': None}]",[],4,4,0,True,True,False,0.0001833771779409,SV-#,fra,SG,PL,SV,verb,+
"Lorsque la révolte menée par Félix Díaz, neveu de Porfirio Díaz, et Victoriano Huerta et soutenue par Henry Lane Wilson, ambassadeur de les États-Unis renversa Madero et conduisit à son exécution, Obregón décida de rejoindre le camp de Venustiano Carranza.",renversa,27,,,révolte,2,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'révolte'}",NOUN,renversa,27,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'renverser', 'Gender': 'Fem'}",VERB,25,"[{'id': 4, 'form': 'menée', 'lemma': 'mener', 'upos': 'VERB', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}, 'head': 3, 'deprel': 'acl', 'deps': None, 'misc': None}, {'id': 9, 'form': 'neveu', 'lemma': 'neveu', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 6, 'deprel': 'appos', 'deps': None, 'misc': None}, {'id': 18, 'form': 'soutenue', 'lemma': 'soutenir', 'upos': 'VERB', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}, 'head': 4, 'deprel': 'conj', 'deps': None, 'misc': None}, {'id': 24, 'form': 'ambassadeur', 'lemma': 'ambassadeur', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 20, 'deprel': 'appos', 'deps': None, 'misc': None}, {'id': 26, 'form': 'les', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 27, 'deprel': 'det', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_05543', 'text': 'Lorsque la révolte menée par Félix Díaz, neveu de Porfirio Díaz, et Victoriano Huerta et soutenue par Henry Lane Wilson, ambassadeur des États-Unis renversa Madero et conduisit à son exécution, Obregón décida de rejoindre le camp de Venustiano Carranza.', 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",renversèrent,SG -> PL,"Lorsque la révolte menée par Félix Díaz, neveu de Porfirio Díaz, et Victoriano Huerta et soutenue par Henry Lane Wilson, ambassadeur de les États-Unis","Lorsque la révolte menée par Félix Díaz, neveu de Porfirio Díaz, et Victoriano Huerta et soutenue par Henry Lane Wilson, ambassadeur de les États-Unis renversèrent Madero et conduisit à son exécution, Obregón décida de rejoindre le camp de Venustiano Carranza.","[{'id': 4, 'form': 'menée', 'lemma': 'mener', 'upos': 'VERB', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}, 'head': 3, 'deprel': 'acl', 'deps': None, 'misc': None}, {'id': 9, 'form': 'neveu', 'lemma': 'neveu', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 6, 'deprel': 'appos', 'deps': None, 'misc': None}, {'id': 18, 'form': 'soutenue', 'lemma': 'soutenir', 'upos': 'VERB', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}, 'head': 4, 'deprel': 'conj', 'deps': None, 'misc': None}, {'id': 24, 'form': 'ambassadeur', 'lemma': 'ambassadeur', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 20, 'deprel': 'appos', 'deps': None, 'misc': None}]","[{'id': 26, 'form': 'les', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 27, 'deprel': 'det', 'deps': None, 'misc': None}]",5,4,1,True,False,False,0.0154606785564025,SV-#,fra,SG,PL,SV,verb,+
La déroute de le système financier déclenche la pire récession depuis la Grande Dépression.,déclenche,6,,,déroute,1,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'déroute'}",NOUN,déclenche,6,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'déclencher', 'Gender': 'Fem'}",VERB,5,"[{'id': 4, 'form': 'le', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 5, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 5, 'form': 'système', 'lemma': 'système', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_02247', 'text': 'La déroute du système financier déclenche la pire récession depuis la Grande Dépression.', 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",déclenchent,SG -> PL,La déroute de le système financier,La déroute de le système financier déclenchent la pire récession depuis la Grande Dépression.,"[{'id': 4, 'form': 'le', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 5, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 5, 'form': 'système', 'lemma': 'système', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 2, 'deprel': 'nmod', 'deps': None, 'misc': None}]",[],2,2,0,True,True,False,0.0033275746334234,SV-#,fra,SG,PL,SV,verb,+
"L'hébraïsme, à partir de lequel se développa le judaïsme, naquit dans un peuple qui situait sa naissance lors de la sortie de l'Égypte pharaonique après des siècles d'asservissement, et attribuait cette libération à YHWH.",naquit,12,,,hébraïsme,1,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'hébraïsme'}",NOUN,naquit,12,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'naître', 'Gender': 'Masc'}",VERB,11,"[{'id': 7, 'form': 'lequel', 'lemma': 'lequel', 'upos': 'PRON', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Rel'}, 'head': 4, 'deprel': 'obl:arg', 'deps': None, 'misc': None}, {'id': 9, 'form': 'développa', 'lemma': 'développer', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}, {'id': 10, 'form': 'le', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 11, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 11, 'form': 'judaïsme', 'lemma': 'judaïsme', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 9, 'deprel': 'nsubj:pass', 'deps': None, 'misc': {'SpaceAfter': 'No'}}]","{'sent_id': 'fr-ud-train_03647', 'text': ""L'hébraïsme, à partir duquel se développa le judaïsme, naquit dans un peuple qui situait sa naissance lors de la sortie de l'Égypte pharaonique après des siècles d'asservissement, et attribuait cette libération à YHWH."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",naquirent,SG -> PL,"L'hébraïsme, à partir de lequel se développa le judaïsme,","L'hébraïsme, à partir de lequel se développa le judaïsme, naquirent dans un peuple qui situait sa naissance lors de la sortie de l'Égypte pharaonique après des siècles d'asservissement, et attribuait cette libération à YHWH.","[{'id': 7, 'form': 'lequel', 'lemma': 'lequel', 'upos': 'PRON', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Rel'}, 'head': 4, 'deprel': 'obl:arg', 'deps': None, 'misc': None}, {'id': 9, 'form': 'développa', 'lemma': 'développer', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}, {'id': 10, 'form': 'le', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 11, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 11, 'form': 'judaïsme', 'lemma': 'judaïsme', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 9, 'deprel': 'nsubj:pass', 'deps': None, 'misc': {'SpaceAfter': 'No'}}]",[],4,4,0,True,True,False,0.0058069439681311,SV-#,fra,SG,PL,SV,verb,+
"A mesure que l'hystérie de la campagne présidentielle de 2016 s'intensifie, une menace bien plus importante que ce baratin inquiète Karel.",inquiète,22,,,menace,15,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'menace'}",NOUN,inquiète,22,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'inquiéter', 'Gender': 'Fem'}",VERB,7,"[{'id': 19, 'form': 'importante', 'lemma': 'important', 'upos': 'ADJ', 'xpos': 'JJ', 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 16, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 21, 'form': 'ce', 'lemma': 'ce', 'upos': 'DET', 'xpos': 'DT', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 22, 'deprel': 'det', 'deps': None, 'misc': None}]","{'sent_id': 'n01061041', 'text': ""A mesure que l'hystérie de la campagne présidentielle de 2016 s'intensifie, une menace bien plus importante que ce baratin inquiète Karel."", 'text_en': 'As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.', 'treebank': 'UD_French-PUD/fr_pud-ud-test.conllu'}",inquiètent,SG -> PL,"A mesure que l'hystérie de la campagne présidentielle de 2016 s'intensifie, une menace bien plus importante que ce baratin","A mesure que l'hystérie de la campagne présidentielle de 2016 s'intensifie, une menace bien plus importante que ce baratin inquiètent Karel.","[{'id': 19, 'form': 'importante', 'lemma': 'important', 'upos': 'ADJ', 'xpos': 'JJ', 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 16, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 21, 'form': 'ce', 'lemma': 'ce', 'upos': 'DET', 'xpos': 'DT', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 22, 'deprel': 'det', 'deps': None, 'misc': None}]",[],2,2,0,True,True,False,0.0017218264091551,SV-#,fra,SG,PL,SV,verb,+
"Le premier connaît un relief fort accentué, dont l'enchevêtrement de les rues escarpées dessine plusieurs quartiers distincts.",dessine,15,,,enchevêtrement,10,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'enchevêtrement'}",NOUN,dessine,15,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'dessiner', 'Gender': 'Masc'}",VERB,5,"[{'id': 13, 'form': 'les', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 14, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 14, 'form': 'rues', 'lemma': 'rue', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Plur'}, 'head': 11, 'deprel': 'nmod', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-dev_00314', 'text': ""Le premier connaît un relief fort accentué, dont l'enchevêtrement des rues escarpées dessine plusieurs quartiers distincts."", 'treebank': 'UD_French-GSD/fr_gsd-ud-dev.conllu'}",dessinent,SG -> PL,"Le premier connaît un relief fort accentué, dont l'enchevêtrement de les rues escarpées","Le premier connaît un relief fort accentué, dont l'enchevêtrement de les rues escarpées dessinent plusieurs quartiers distincts.",[],"[{'id': 13, 'form': 'les', 'lemma': 'le', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 14, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 14, 'form': 'rues', 'lemma': 'rue', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Plur'}, 'head': 11, 'deprel': 'nmod', 'deps': None, 'misc': None}]",2,0,2,True,False,True,0.0064955968290503,SV-#,fra,SG,PL,SV,verb,+
