sent_id	sent_correct	sent_wrong	swap_head	feature_vals
w01010044	在斯拉夫人于公元六世纪立足前，多个日耳曼部落和主要的斯拉夫部落在欧洲民族大迁徙期间途径摩拉维亚。	NA	NA	NA
n01084008	理论上，一对情侣可以开四个乐购账户，从£12,000的余额中赚取3%的返现，即£360。	NA	NA	NA
n01105013	但现在所有事都失常了，并且，他似乎一直在寻找答案。	NA	NA	NA
n01051004	当德克萨斯州Plano的准妈妈Margaret Boemer被告知，她的未出生的孩子具有一种罕见的情况，需要手术才能存活下来时，原本例行的超声波检测变得复杂起来。	NA	NA	NA
n01080042	我想和他们一起看，但他们最后还是决定把我排除在外，自己看了。	NA	NA	NA
n03004003	11月3日星期四，圣戈当（上加龙地区）市长决定暂停于2014年与政府签订的城市发展条约。	NA	NA	NA
n01082014	“越来越多的人转而使用信贷...虽然现在这种借贷是可控的，但如果形式突然发生变化，就可能导致债务问题。"	NA	NA	NA
n01069006	截至2010年为止，自由民主党一直代表著富裕的区域，他们希望通过他们的候选人萨拉·奥尔尼夺回位置。	NA	NA	NA
w01001049	宪章曾允许创立由城镇市民管理的商人行会，以向途经城镇的人士征收税费。	NA	NA	NA
w05006058	另一方面，外部的历史包括西班牙语使用者的历史、他们的历史变迁和复兴以及西班牙语的社会运用。	NA	NA	NA
w05010026	但是，当参议院确凿无疑地回答了他，禁止他参加领事的角逐，并让他选择要么撤回军队要么成为人民共同的敌人时，他就明白了不管他怎么选择，他都将手无寸铁地向自己的政治敌人投降。	NA	NA	NA
w01144063	共和党在参议院取得了1952年以来的第一次胜利，但在众议院却仅仅得了34席，远远低于占绝大多数席位的民主党。	NA	NA	NA
w03010098	在1948年春天，带著能把丁丁历险记拍成电影的希望，这位比利时艺术家给华特·迪士尼写了封信，徒劳地寻求他的帮助。	NA	NA	NA
n01090004	我看过摩托车越野赛，看的比赛越多，就越经常看到这个女人的脸，照片上，他们看起来好像是70年代的人。	NA	NA	NA
w01045002	“加勒比海”的名字从“加勒比人”演化而来，加勒比人是15世纪末在该地区与欧洲人接触的主要美洲土著群体。	NA	NA	NA
n01022010	联合国环境规划署负责人埃里克·索尔海姆说，我们正朝著正确的方向前进：巴黎协议提及将减缓气候变化，近期的基加利修正案也提及减少氢氟碳化合物排放。	NA	NA	NA
w04009042	那个男人告诉他，正如他和Walter预测的那样，两个宇宙之间的战争将要来临；正因为如此，Olivia和其他人都是被当作孩子来受训的。	NA	NA	NA
w01132042	来自贝登和乌夏克吞地区的数据证实，这些地点符合玛雅低地地区的文化发展特征。	NA	NA	NA
n01049022	这一品种可以缓解背部疼痛，这一品种可以缓解恶心，这种产品能帮助您在夜晚入睡，来自位于科罗拉多州丹佛市的公司总部的Dietrich说，在那里，大麻是可以合法出售的。	NA	NA	NA
n01053041	她的呼声传遍了世界，Leive说。	NA	NA	NA
n01133022	哈雷戴维森公司的发言人称在媒体间盛传的大事年表——2017或2020年——并不准确。	NA	NA	NA
w02013033	苏伊士运河危机显示了旧殖民地力量如大英帝国和法国在这个不断变化的世界里的局限。	NA	NA	NA
w03005014	从公元前9世纪，逐渐出现了第一批希腊文字。	NA	NA	NA
n01107006	还要求大众汽车支付巨额赔偿，承担法律责任，并接受超过160亿欧元的处罚条款。	NA	NA	NA
w01125034	在下议院决定他的候选人资格无效并宣布得票第二名获胜之前，威尔克斯两次被选举成功随后又遭取消候选人资格。	NA	NA	NA
n01085011	这可能很令人惊讶，但即使是酸雨云的背后也总有阳光。	NA	NA	NA
w01053062	如果当年是引入了特殊闰月的话，后一个日期只能是一个周五，但这获得了牛顿的支持。	NA	NA	NA
w01025084	这次撤退行动让普奥联军感到意外，因为几乎所有丹麦军队都成功完成了撤离。	NA	NA	NA
n02031071	如果一个土耳其员工辞职，那么土耳其的工作委员会就会来处理此事。	NA	NA	NA
n01073004	谁能阻止澳大利亚队？	NA	NA	NA
n01006011	一位目击者告诉警方，被害人曾在四月袭击过嫌疑人。	NA	NA	NA
n01112014	一月的一份重要报告显示，除非全世界共同采取根本性措施，阻止将垃圾排入海洋，否则到了2050年，海里的塑料可能比鱼还多。	NA	NA	NA
n01035013	B.C.警方说，早前克莱恩似乎并没有犯罪历史，并发布了关于他最近的行踪模糊的细节。	NA	NA	NA
n01108005	由于顾客一直保持著乐观的态度，零售和批发方面的业务不断扩展，消费者服务公司也不断增加。	NA	NA	NA
w01072079	到了3世纪时，卡瑞卡拉皇帝提出了一个新的分区，但仅存在了很短的时间。	NA	NA	NA
w01007087	当前的土地开垦项目包括对芳特维耶区进行扩建这一项。	NA	NA	NA
n01043014	它的年度预算超过十四亿美元，员工超过6000人。	NA	NA	NA
w01056103	这奠定了融合的基础，让国家的经济和法律机制可以应用到整个地中海，正如以前从拉丁姆应用到整个意大利一样。	NA	NA	NA
n01035025	我们不认为嫌疑人与这所学校丶那两名女孩或更确切的说是阿伯兹福德地区有任何联系，她说。	NA	NA	NA
w01099012	音乐起源的解释取决于对音乐的定义。	NA	NA	NA
n01074030	你必须受得住，而我宁愿别人冲向我多于围著我。	NA	NA	NA
n01002017	但是，他在过去的一次进行移民削减相关演说的休息环节，作为共和党候选人，他曾宣称，作为总统，基于政绩的考量他将允许“超大量”合法移民。	NA	NA	NA
w01150044	六大国没有满足承认阿尔巴尼亚的请求。	NA	NA	NA
n01027041	我事后问她是不是明白为什么人们会投票给特朗普。	NA	NA	NA
n03007003	这项条约将去客户家的路途时间包含在工作时长内。	NA	NA	NA
n04007015	正如指出的那样，这个决定是欧洲央行的权力，如果银行从自己的角度考虑而排除了其他的选项的可能性，这样是不合适的。	NA	NA	NA
n02011018	发言人没有排除其他人也可能被调查的可能性。	NA	NA	NA
n05002004	在过去六年间失业率头一次降到了20%以下，和去年相比，已经有60万人找到了新工作。	NA	NA	NA
w01079049	1538年，西班牙宗教裁判所告诫其教徒不能相信《女巫之槌》的所有内容。	NA	NA	NA
w01125037	乔治为他兄弟们的道德沦丧而震惊。	NA	NA	NA
n01061041	随著2016年总统选举的疯狂程度加剧，一个比废话更令人担忧的威胁困扰著Karel。	NA	NA	NA
n01002032	“所以我不想给你们施加哪怕一丁点的压力，但你们肩负的是共和国的命运，”奥巴马对在北卡罗来纳大学运动场上的群众说道。	NA	NA	NA
n01022016	这方面的投资在2015年增长了6%，至2210亿美元。	NA	NA	NA
w01150045	1912年12月伦敦会议之初，六大国大使否决了建立一个独立的阿尔巴尼亚的计划。	NA	NA	NA
n04006014	最新的数据来源于去年10月24日，其中讲到，柴油价格为1335欧元每升，欧元区平均价格为1165欧元每升。	NA	NA	NA
n01053008	有些人懂了，Bono是其中之一，Leive在最近的访谈中说道。	NA	NA	NA
w01009017	气体质量分类法于19世纪50年代就在天气预报中获得首次应用，而气候学家在1973年开始据此想法建立起了气象气候学。	NA	NA	NA
n05008018	初期的投票显示这次拉丁美裔美国人投票人数有所增加，但会不会产生影响还未可知。	NA	NA	NA
w01142013	他们的女儿西西莉嫁给了约克公爵三世理查·金雀花，生了包括爱德华四世和理查三世在内的几个孩子，乔于是成为了英国两位约克公爵的祖母。	NA	NA	NA
n01106008	年度调查还显示，担心会承担新的财政负担的人数激增。	NA	NA	NA
n01109008	费用每个月都会变，预计价格会在冬季因用量增加而上涨。	NA	NA	NA
n01024013	从该实验的结果提供了进一步的支持，火箭上的种子可以存储在国际空间站上并飞行六个月，而不会对它们在地球上发芽生长的能力产生任何显著影响。	NA	NA	NA
w01032139	全球变暖已经造成雨季模式的改变。	NA	NA	NA
n01021012	分析表明，已经使用了大量的历史数据，造成中断。	NA	NA	NA
n01101012	由亲北京的立法者领导的香港政府认为，这两个人不应该就任。	NA	NA	NA
w01100049	1856年，第二次鸦片战争爆发；中国再次战败，被迫接受1858年《天津条约》和1860年《北京条约》。	NA	NA	NA
w01091045	除了直接作为食物以外，动物还能提供皮毛，同时它们的粪便还能作为肥料。	NA	NA	NA
w02009025	该事件发生在巴黎，它使本来就已经因为面包价格持续高涨及缺少供应而感到失望的人们更加沮丧。	NA	NA	NA
w01086037	截至1563年，威尼斯的人口降到了大约16万8千人。	NA	NA	NA
w01051080	实际上，詹姆斯·亨利·布雷斯特德于1903年撰写的第一份关于该战役的学术报告中充分赞扬了使该战役得以重现的资源。	NA	NA	NA
n02082017	污染物不仅会伤害小孩子未发育的肺；他们也会导致青少年大脑的发育长期受到损伤。	NA	NA	NA
n01057014	碎片围绕著地球的赤道形成了一个圆环，并在重力的作用下被拉到一起，形成了月亮。	NA	NA	NA
w01080131	马其顿军队一直行进到把希腊一分为二的温泉关，却并不打算占领它，因为该处有雅典、斯巴达以及亚加亚联军的重兵守护。	NA	NA	NA
w01048027	到十四世纪五十年代，恭愍王才最终获得自由开始高丽政府的改革，当时元朝已经开始瓦解。	NA	NA	NA
w01125035	1770年格拉夫顿政府分裂，诺斯勋爵带领的托利党重新掌权。	NA	NA	NA
n01045035	法官在达菲的欺诈和违反信托庭审中洗清了达菲的所有指控，并裁定它们符合参议院的规定。	NA	NA	NA
n01150031	在印度人眼中，人因年老而死是一件值得庆祝的事。	NA	NA	NA
n01134005	美国股票期货不断上涨，升幅超过一个百分点，与欧洲市场齐平。	NA	NA	NA
w01038044	在欧洲人来到这之前，有数个本地民族在阿拉斯加生活了数千年。	NA	NA	NA
w01043065	同时，对尼罗河的额外控制促进了杰济拉岛和城市海滨一带的发展。	NA	NA	NA
n02024008	一项瑞典的研究表明，动物很少，甚至完全不会，在两个月的繁殖期后下地行走。	NA	NA	NA
n05007014	可能这就是为什么当飞逝的时间揭示了他的成果，揭示了他对结合水的秘密的发现时，汹涌的眼泪模糊了他的眼睛。	NA	NA	NA
w01061050	特别是在意大利南部，也有人研究药学，当地萨莱诺的学校受到了伊斯兰医学的影响。	NA	NA	NA
w01075037	具体来说，男子高中入读率比平均水平高10%时，冲突发生的机率就会大概降低3%；而当增长率比研究的平均数据高1%时，内战发生的机率就会大概降低1%。	NA	NA	NA
w02001041	为了娱乐大众，在1925年建了一个露天剧场在圣·迈克尔教堂前的大台阶上，此剧场现在仍在吸引各种各样的观众。	NA	NA	NA
w01150047	在奥斯曼帝国很明显就要失去马其顿及其与阿尔巴尼亚相邻的领土之后，六大国意识到他们必须改变自己的决定。	NA	NA	NA
n01075028	他好像在三个朝上的杯子下面将小球弹来弹去。	NA	NA	NA
w01028069	全国对于堪萨斯州事件的反应说明了这个国家的分化现像是多么严重。	NA	NA	NA
w01041046	但泰国的城镇化也导致了问题的激增，如肥胖。	NA	NA	NA
n01069014	同时，那个党鞭的分居妻子也开始了竞选活动以夺回席位。	NA	NA	NA
n01093007	不拟定捕捞上限，“凯尔特海的鳕鱼可能会灭绝”，一位欧盟官员说道。	NA	NA	NA
n02042026	这一代智能手机能接收到一款很适用于本机的应用程序，在最好的情况下，这一愚蠢至极的情况为其赢得数百万的买家。	NA	NA	NA
w04007021	尽管并不能解决冲突，法国在马伦哥战役中的胜利迫使澳大利亚人第二次放弃了意大利。	NA	NA	NA
n01131013	美国共和党之所以领先是因为有很多缺席的人，他们的整体优势在于这周早些时候大概有16,500人缺席。	NA	NA	NA
n01033005	研究人员说，分析肿瘤的DNA可能有助于解释其他癌症的成因。	NA	NA	NA
n03008011	“ETA要来了，”法国代表透露。	NA	NA	NA
w01119059	为了避免茉莉公主出现类似的尴尬局面，电影制片人最后决定在一个工作室内制作动画。	NA	NA	NA
n01150007	但是，建筑能建立生者与死者之间的桥梁，并某种程度上模糊他们之间的界限。	NA	NA	NA
w01027015	它与这个国家西部的不同之处在于，其主要的地形特点与海岸区域不相同。	NA	NA	NA
n01026016	深圳市交警以前曾选用非常规处罚。	NA	NA	NA
w04007037	维勒讷沃舰队的堵塞导致了侵略英伦三岛的计划，另一方面也是因为大陆出现了新的发展。	NA	NA	NA
w01075038	这项研究说明了这三项因素是放弃叛乱的收益指标，因此较低的放弃收益会鼓励叛乱的发生。	NA	NA	NA
n01014003	迈克尔·法伦说，切断第一根钢材的那一天，保证了新投资，和上百个技术工作的安全，该效应可持续到2035年。	NA	NA	NA
w01002013	在极西北地区以外，泰加林具有统治地位，它覆盖了整个西伯利亚的一个重要部分。	NA	NA	NA
w02013015	英国的工业革命比其他任何国家的工业革命都早。	NA	NA	NA
n03009006	他也表示，“这样一份文件的存在可能会带来让人难以接受的后果。”	NA	NA	NA
n01141020	此举动强调了公司对用户的期望，希望用户不要只把其产品当作提高生产率的工具。	NA	NA	NA
w01148068	这次轮到他了，但他拒绝相信她不再愿意嫁给他了。	NA	NA	NA
n02027021	该法律规定了很多能使协议再次生效的条件：美国必须从那些2000年后加入北约的国家中撤出所有军队，撤销对俄国的所有制裁，并赔偿实行这些制裁期间产生的损失。	NA	NA	NA
n01096032	很多公司可能试图在脆弱的系统和外来势力间建立防火墙，但这一方法并不总是奏效。	NA	NA	NA
n02068015	巴罗佐（Barrosos）的调离引起轩然大波。	NA	NA	NA
n01111018	这并没有阻止投资者们成群结队地把钱投到基金中去。	NA	NA	NA
w01035083	栖息地被破坏后，人类也会无法直接使用自然栖息地。	NA	NA	NA
w01137087	五月，捷克边境士兵枪杀了苏台德地区两个德国农民，他们在试图穿过边境进入捷克斯洛伐克时拒绝接受边境检查。	NA	NA	NA
w01083007	对罗曼诺夫王朝的理想愿景使他对国家的实际情况视而不见。	NA	NA	NA
n01063051	他们的复兴强调一个绝妙的挑战的吸引力，不论是否具艺术性：不适丶成长，以及充满意义的联系。	NA	NA	NA
n01033031	但扫描显示Pugh女士右肺的肿瘤越来越大，因此她要离开试验。	NA	NA	NA
w01132081	在中美洲史前图像和文本中未找到帆船的记录；相反，有理论认为当时的玛雅人使用独木舟作为主要的水上交通工具。	NA	NA	NA
w01129019	汽车突然著火，肯瑟斯转身离开。	NA	NA	NA
n02066011	澳大利亚专家调查了被冲上东非坦桑尼亚海岸的波音飞机的著陆襟翼，并从中得出了新结论。	NA	NA	NA
n01066093	“他完全忽视了自己的健康”他的妻子爱丽丝说道。	NA	NA	NA
n01079065	艺术家从心灵上接近人；只有那个时候，我们才能摈除分歧与成见，真正共处。	NA	NA	NA
w01076054	于1916年发生的阿拉伯起义扭转了对抗奥斯曼人的中东战线的局势，在此之前，奥斯曼人在战争开始的前两年似乎还是占据优势的。	NA	NA	NA
w04007049	拿破仑确信，奥斯特利茨的成功能够带来一项全面的和平条约，但是他的希望很快就破灭了：新上任的英国首相格林威尔阁下拒绝所有协议，沙皇亚历山大也一样。	NA	NA	NA
n05001005	马德里自治区总统Cristina Cifuentes代表了最保守的一派，而党派领导人，比如副部长Javier Maroto则代表了最激进的一派。	NA	NA	NA
n01037020	但是中国日益壮大的中产阶级已经发出了非同寻常的呼声，控诉诸如北京的大城市中的有毒空气，这些呛肺的雾霾日复一日，显而易见。	NA	NA	NA
w01040102	随著风的稳定吹拂，位于裸露地表的细微颗粒开始颤动。	NA	NA	NA
n01048008	这些预测与完工进入租赁市场的新公寓的比例一致，说明了国内的投资人在大多伦多市房地产市场上的重要作用。	NA	NA	NA
