sen,verb,verb_idx,cop,cop_idx,child,child_idx,child_features,child_upos,head,head_idx,head_features,head_upos,distance,attractors,metadata,swap_head,feature_vals,prefix,wrong_sen,congruent_attractors,incongruent_attractors,num_attractors,num_congruent_attractors,num_incongruent_attractors,has_attractors,only_has_congruent_attractors,only_has_incongruent_attractors,sample_weight,phenomenon,lang,grammatical_feature,ungrammatical_feature,wo,inflect_item,agreement_certainty
"Sonra sen de bir kertenkele oluverip o göbek li , geniş burun lu , kırmızı yüzlü adamın öptüğü, ellerini gezdirdiği ince beyaz derinden ve hatta ruhundan kurtulmak istemiştin.",istemiştin,28,,,sen,1,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs', 'lemma': 'sen'}",PRON,istemiştin,28,"{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Polarity': 'Pos', 'Tense': 'Pqp', 'lemma': 'iste'}",VERB,27,"[{'id': 5, 'form': 'kertenkele', 'lemma': 'kertenkele', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 6, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 8, 'form': 'göbek', 'lemma': 'göbek', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 17, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 12, 'form': 'burun', 'lemma': 'burun', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 8, 'deprel': 'conj', 'deps': None, 'misc': None}, {'id': 17, 'form': 'adamın', 'lemma': 'adam', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Gen', 'Number': 'Sing', 'Person': '3'}, 'head': 18, 'deprel': 'nmod:poss', 'deps': None, 'misc': None}, {'id': 20, 'form': 'ellerini', 'lemma': 'el', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Acc', 'Number': 'Plur', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 21, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 24, 'form': 'derinden', 'lemma': 'deri', 'upos': 'ADJ', 'xpos': 'NAdj', 'feats': {'Case': 'Abl', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '2'}, 'head': 28, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 27, 'form': 'ruhundan', 'lemma': 'ruh', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Abl', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '2'}, 'head': 24, 'deprel': 'conj', 'deps': None, 'misc': None}]","{'old_sent_id': 'mst-3855', 'sent_id': '00058111_48', 'text': 'Sonra sen de bir kertenkele oluverip o göbekli, geniş burunlu, kırmızı yüzlü adamın öptüğü, ellerini gezdirdiği ince beyaz derinden ve hatta ruhundan kurtulmak istemiştin.', 'treebank': 'UD_Turkish-IMST/tr_imst-ud-train.conllu'}",istemiştim,2 -> 1,"Sonra sen de bir kertenkele oluverip o göbek li , geniş burun lu , kırmızı yüzlü adamın öptüğü, ellerini gezdirdiği ince beyaz derinden ve hatta ruhundan kurtulmak","Sonra sen de bir kertenkele oluverip o göbek li , geniş burun lu , kırmızı yüzlü adamın öptüğü, ellerini gezdirdiği ince beyaz derinden ve hatta ruhundan kurtulmak istemiştim.",[],"[{'id': 5, 'form': 'kertenkele', 'lemma': 'kertenkele', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 6, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 8, 'form': 'göbek', 'lemma': 'göbek', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 17, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 12, 'form': 'burun', 'lemma': 'burun', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 8, 'deprel': 'conj', 'deps': None, 'misc': None}, {'id': 17, 'form': 'adamın', 'lemma': 'adam', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Gen', 'Number': 'Sing', 'Person': '3'}, 'head': 18, 'deprel': 'nmod:poss', 'deps': None, 'misc': None}, {'id': 20, 'form': 'ellerini', 'lemma': 'el', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Acc', 'Number': 'Plur', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 21, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 24, 'form': 'derinden', 'lemma': 'deri', 'upos': 'ADJ', 'xpos': 'NAdj', 'feats': {'Case': 'Abl', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '2'}, 'head': 28, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 27, 'form': 'ruhundan', 'lemma': 'ruh', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Abl', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '2'}, 'head': 24, 'deprel': 'conj', 'deps': None, 'misc': None}]",7,0,7,True,False,True,0.0444149558802099,SV-P,tur,2,1,SV,verb,~
"Sorunu, İslâm'ın toplumlara biçtiği kisve çerçevesinde düşünür sek , sünnetullah'ta ki birkaç sosyolojik yasayı hatırımızdan hiç çıkarmamak zorunda yız : O sürenin sonunda kendini hiçlemekte, YOK etmekte, bağımlılığının içinde zehirlemekte kararlı ysan , kendin bilirsin: Ondan sonra gelsin yalan dolanlar, sahtecilikler, rezaletler, kaybedişler ve birlikte düşüşlerden sinsice zevk alır hale gelmeler.",bilirsin,37,,,kendin,36,"{'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '2', 'Person[psor]': '3', 'Reflex': 'Yes', 'lemma': 'kendi'}",PRON,bilirsin,37,"{'Aspect': 'Hab', 'Number': 'Sing', 'Person': '2', 'Polarity': 'Pos', 'Tense': 'Pres', 'lemma': 'bil'}",VERB,1,[],"{'sent_id': 'ess_778', 'text': ""Sorunu, İslâm'ın toplumlara biçtiği kisve çerçevesinde düşünürsek, sünnetullah'taki birkaç sosyolojik yasayı hatırımızdan hiç çıkarmamak zorundayız: O sürenin sonunda kendini hiçlemekte, YOK etmekte, bağımlılığının içinde zehirlemekte kararlıysan, kendin bilirsin: Ondan sonra gelsin yalan dolanlar, sahtecilikler, rezaletler, kaybedişler ve birlikte düşüşlerden sinsice zevk alır hale gelmeler."", 'treebank': 'UD_Turkish-BOUN/tr_boun-ud-train.conllu'}",bilirim,2 -> 1,"Sorunu, İslâm'ın toplumlara biçtiği kisve çerçevesinde düşünür sek , sünnetullah'ta ki birkaç sosyolojik yasayı hatırımızdan hiç çıkarmamak zorunda yız : O sürenin sonunda kendini hiçlemekte, YOK etmekte, bağımlılığının içinde zehirlemekte kararlı ysan , kendin","Sorunu, İslâm'ın toplumlara biçtiği kisve çerçevesinde düşünür sek , sünnetullah'ta ki birkaç sosyolojik yasayı hatırımızdan hiç çıkarmamak zorunda yız : O sürenin sonunda kendini hiçlemekte, YOK etmekte, bağımlılığının içinde zehirlemekte kararlı ysan , kendin bilirim: Ondan sonra gelsin yalan dolanlar, sahtecilikler, rezaletler, kaybedişler ve birlikte düşüşlerden sinsice zevk alır hale gelmeler.",[],[],0,0,0,False,False,False,0.0133908638911094,SV-P,tur,2,1,SV,verb,~
Siz o askerlerin arasından geçip küçücük bir odaya giriyorsunuz.,giriyorsunuz,8,,,Siz,0,"{'Case': 'Nom', 'Number': 'Plur', 'Person': '2', 'lemma': 'siz'}",PRON,giriyorsunuz,8,"{'Aspect': 'Prog', 'Number': 'Plur', 'Person': '2', 'Polarity': 'Pos', 'Tense': 'Pres', 'lemma': 'gir'}",VERB,8,"[{'id': 3, 'form': 'askerlerin', 'lemma': 'asker', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Plur', 'Person': '3'}, 'head': 4, 'deprel': 'nmod:poss', 'deps': None, 'misc': None}, {'id': 4, 'form': 'arasından', 'lemma': 'ara', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Abl', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 5, 'deprel': 'obl', 'deps': None, 'misc': None}]","{'sent_id': 'bio_1873', 'text': 'Siz o askerlerin arasından geçip küçücük bir odaya giriyorsunuz.', 'treebank': 'UD_Turkish-BOUN/tr_boun-ud-dev.conllu'}",giriyoruz,2 -> 1,Siz o askerlerin arasından geçip küçücük bir odaya,Siz o askerlerin arasından geçip küçücük bir odaya giriyoruz.,[],"[{'id': 3, 'form': 'askerlerin', 'lemma': 'asker', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Plur', 'Person': '3'}, 'head': 4, 'deprel': 'nmod:poss', 'deps': None, 'misc': None}, {'id': 4, 'form': 'arasından', 'lemma': 'ara', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Abl', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 5, 'deprel': 'obl', 'deps': None, 'misc': None}]",2,0,2,True,False,True,0.0224005864439319,SV-P,tur,2,1,SV,verb,~
"Bu konuda başarınız onay görmeye başladı mı? Siz artık bırakılması güç, stratejik bir nokta haline gelmişsiniz demektir.",gelmişsiniz,17,,,Siz,8,"{'Case': 'Nom', 'Number': 'Plur', 'Person': '2', 'PronType': 'Prs', 'lemma': 'siz'}",PRON,gelmişsiniz,17,"{'Evident': 'Nfh', 'Number': 'Plur', 'Person': '2', 'Polarity': 'Pos', 'Tense': 'Past', 'lemma': 'gel'}",VERB,9,"[{'id': 11, 'form': 'bırakılması', 'lemma': 'bırak', 'upos': 'VERB', 'xpos': 'Vnoun', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3', 'Polarity': 'Pos', 'VerbForm': 'Vnoun', 'Voice': 'Pass'}, 'head': 12, 'deprel': 'csubj', 'deps': None, 'misc': None}, {'id': 12, 'form': 'güç', 'lemma': 'güç', 'upos': 'ADJ', 'xpos': 'NAdj', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 16, 'deprel': 'amod', 'deps': None, 'misc': {'SpaceAfter': 'No'}}, {'id': 16, 'form': 'nokta', 'lemma': 'nokta', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 17, 'deprel': 'nmod:poss', 'deps': None, 'misc': None}]","{'sent_id': 'pop_218', 'text': 'Bu konuda başarınız onay görmeye başladı mı? Siz artık bırakılması güç, stratejik bir nokta haline gelmişsiniz demektir.', 'treebank': 'UD_Turkish-BOUN/tr_boun-ud-train.conllu'}",gelmişizdir,2 -> 1,"Bu konuda başarınız onay görmeye başladı mı? Siz artık bırakılması güç, stratejik bir nokta haline","Bu konuda başarınız onay görmeye başladı mı? Siz artık bırakılması güç, stratejik bir nokta haline gelmişizdir demektir.",[],"[{'id': 11, 'form': 'bırakılması', 'lemma': 'bırak', 'upos': 'VERB', 'xpos': 'Vnoun', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3', 'Polarity': 'Pos', 'VerbForm': 'Vnoun', 'Voice': 'Pass'}, 'head': 12, 'deprel': 'csubj', 'deps': None, 'misc': None}, {'id': 12, 'form': 'güç', 'lemma': 'güç', 'upos': 'ADJ', 'xpos': 'NAdj', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 16, 'deprel': 'amod', 'deps': None, 'misc': {'SpaceAfter': 'No'}}, {'id': 16, 'form': 'nokta', 'lemma': 'nokta', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 17, 'deprel': 'nmod:poss', 'deps': None, 'misc': None}]",3,0,3,True,False,True,0.0560014661098299,SV-P,tur,2,1,SV,verb,~
"Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiniz .",ettiniz,11,,,Siz,0,"{'PronType': 'Prs', 'lemma': 'siz'}",PRON,ettiniz,11,"{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '2', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'et'}",VERB,11,"[{'id': 2, 'form': 'bugüne', 'lemma': 'bugün', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '3'}, 'head': 12, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 4, 'form': 'zevcenizin', 'lemma': 'zevce', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Sing', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '2'}, 'head': 8, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 8, 'form': 'hıyanetine', 'lemma': 'hıyanet', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 12, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 10, 'form': 'edepsizliğine', 'lemma': 'edepsiz', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 8, 'deprel': 'conj', 'deps': None, 'misc': None}]","{'sent_id': '0171.train', 'text': 'Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiniz .', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-train.conllu'}",ettik,2 -> 1,"Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül","Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettik .",[],"[{'id': 2, 'form': 'bugüne', 'lemma': 'bugün', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '3'}, 'head': 12, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 4, 'form': 'zevcenizin', 'lemma': 'zevce', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Sing', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '2'}, 'head': 8, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 8, 'form': 'hıyanetine', 'lemma': 'hıyanet', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 12, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 10, 'form': 'edepsizliğine', 'lemma': 'edepsiz', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 8, 'deprel': 'conj', 'deps': None, 'misc': None}]",4,0,4,True,False,True,0.0070001832637287,SV-P,tur,2,1,SV,verb,~
Siz işin olmaması taraftarısınız .,taraftarısınız,3,,,Siz,0,"{'PronType': 'Prs', 'lemma': 'siz'}",PRON,taraftarısınız,3,"{'Mood': 'Gen', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '2', 'Person[psor]': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'taraftar'}",VERB,3,"[{'id': 2, 'form': 'işin', 'lemma': 'iş', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Sing', 'Person': '3'}, 'head': 3, 'deprel': 'nsubj', 'deps': None, 'misc': None}]","{'sent_id': '5993.train', 'text': 'Siz işin olmaması taraftarısınız .', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-train.conllu'}",taraftarıyım,2 -> 1,Siz işin olmaması,Siz işin olmaması taraftarıyım .,[],"[{'id': 2, 'form': 'işin', 'lemma': 'iş', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Sing', 'Person': '3'}, 'head': 3, 'deprel': 'nsubj', 'deps': None, 'misc': None}]",1,0,1,True,False,True,0.0035000916318643,SV-P,tur,2,1,SV,verb,~
"Siz orada yalnız düşmanı değil , milletin makûs talihini de yendiniz .",yendiniz,10,,,Siz,0,"{'PronType': 'Prs', 'lemma': 'siz'}",PRON,yendiniz,10,"{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '2', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'yen'}",VERB,10,"[{'id': 4, 'form': 'düşmanı', 'lemma': 'düşman', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 11, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 5, 'form': 'değil', 'lemma': 'değil', 'upos': 'AUX', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 4, 'deprel': 'aux', 'deps': None, 'misc': None}, {'id': 7, 'form': 'milletin', 'lemma': 'millet', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Sing', 'Person': '3'}, 'head': 9, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 9, 'form': 'talihini', 'lemma': 'talih', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 4, 'deprel': 'conj', 'deps': None, 'misc': None}]","{'sent_id': '1332.train', 'text': 'Siz orada yalnız düşmanı değil , milletin makûs talihini de yendiniz .', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-train.conllu'}",yendik,2 -> 1,"Siz orada yalnız düşmanı değil , milletin makûs talihini de","Siz orada yalnız düşmanı değil , milletin makûs talihini de yendik .",[],"[{'id': 4, 'form': 'düşmanı', 'lemma': 'düşman', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 11, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 5, 'form': 'değil', 'lemma': 'değil', 'upos': 'AUX', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 4, 'deprel': 'aux', 'deps': None, 'misc': None}, {'id': 7, 'form': 'milletin', 'lemma': 'millet', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Sing', 'Person': '3'}, 'head': 9, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 9, 'form': 'talihini', 'lemma': 'talih', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 4, 'deprel': 'conj', 'deps': None, 'misc': None}]",4,0,4,True,False,True,0.0160004188885228,SV-P,tur,2,1,SV,verb,~
Sen o anda hayalet görmüşsün gibi sapsarı kesildin.,kesildin,7,,,Sen,0,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs', 'lemma': 'sen'}",PRON,kesildin,7,"{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Pass', 'lemma': 'kes'}",VERB,7,"[{'id': 5, 'form': 'görmüşsün', 'lemma': 'gör', 'upos': 'VERB', 'xpos': None, 'feats': {'Aspect': 'Perf', 'Evident': 'Nfh', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 8, 'deprel': 'advcl', 'deps': None, 'misc': None}]","{'sent_id': 'GK26-0023', 'text': 'Sen o anda hayalet görmüşsün gibi sapsarı kesildin.', 'gl': 'you that moment ghost see-EV/PF-2SG like pale become-PF-2SG', 'en': 'You went very pale at that moment, as if you’d seen a ghost.', 'treebank': 'UD_Turkish-GB/tr_gb-ud-test.conllu'}",kesildim,2 -> 1,Sen o anda hayalet görmüşsün gibi sapsarı,Sen o anda hayalet görmüşsün gibi sapsarı kesildim.,"[{'id': 5, 'form': 'görmüşsün', 'lemma': 'gör', 'upos': 'VERB', 'xpos': None, 'feats': {'Aspect': 'Perf', 'Evident': 'Nfh', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 8, 'deprel': 'advcl', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0086721260807966,SV-P,tur,2,1,SV,verb,~
"Böylece nereye gider seniz gidin, nerede olur sanız olun, kimlerle konuşur sanız konuşun, başka yerlerde sevgiyi aramak ve toplamak zorunda olmadan sadece siz sevgiyi gittiğiniz her yere götüren ve bunu paylaşan kişi olacaksınız.",olacaksınız,35,,,siz,25,"{'Case': 'Nom', 'Number': 'Plur', 'Person': '2', 'PronType': 'Prs', 'lemma': 'siz'}",PRON,olacaksınız,35,"{'Aspect': 'Prosp', 'Number': 'Plur', 'Person': '2', 'Polarity': 'Pos', 'Tense': 'Fut', 'lemma': 'ol'}",VERB,10,"[{'id': 27, 'form': 'sevgiyi', 'lemma': 'sevgi', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Person': '3'}, 'head': 31, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 30, 'form': 'yere', 'lemma': 'yer', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '3'}, 'head': 31, 'deprel': 'iobj', 'deps': None, 'misc': None}, {'id': 33, 'form': 'bunu', 'lemma': 'bu', 'upos': 'PRON', 'xpos': 'Demons', 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Dem'}, 'head': 34, 'deprel': 'obj', 'deps': None, 'misc': None}]","{'sent_id': 'pop_1112', 'text': 'Böylece nereye giderseniz gidin, nerede olursanız olun, kimlerle konuşursanız konuşun, başka yerlerde sevgiyi aramak ve toplamak zorunda olmadan sadece siz sevgiyi gittiğiniz her yere götüren ve bunu paylaşan kişi olacaksınız.', 'treebank': 'UD_Turkish-BOUN/tr_boun-ud-train.conllu'}",olacağız,2 -> 1,"Böylece nereye gider seniz gidin, nerede olur sanız olun, kimlerle konuşur sanız konuşun, başka yerlerde sevgiyi aramak ve toplamak zorunda olmadan sadece siz sevgiyi gittiğiniz her yere götüren ve bunu paylaşan kişi","Böylece nereye gider seniz gidin, nerede olur sanız olun, kimlerle konuşur sanız konuşun, başka yerlerde sevgiyi aramak ve toplamak zorunda olmadan sadece siz sevgiyi gittiğiniz her yere götüren ve bunu paylaşan kişi olacağız.",[],"[{'id': 27, 'form': 'sevgiyi', 'lemma': 'sevgi', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Person': '3'}, 'head': 31, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 30, 'form': 'yere', 'lemma': 'yer', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '3'}, 'head': 31, 'deprel': 'iobj', 'deps': None, 'misc': None}, {'id': 33, 'form': 'bunu', 'lemma': 'bu', 'upos': 'PRON', 'xpos': 'Demons', 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Dem'}, 'head': 34, 'deprel': 'obj', 'deps': None, 'misc': None}]",3,0,3,True,False,True,0.0204449796908903,SV-P,tur,2,1,SV,verb,~
"Zengin seçenekleri dinlerken siz de muhayyilenizi , eleştiri bilincinizi bilemiş olurdunuz .",olurdunuz,10,,,siz,3,"{'PronType': 'Prs', 'lemma': 'siz'}",PRON,olurdunuz,10,"{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '2', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'ol'}",VERB,7,"[{'id': 6, 'form': 'muhayyilenizi', 'lemma': 'muhayyile', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '2'}, 'head': 10, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 8, 'form': 'eleştiri', 'lemma': 'eleştiri', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 9, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 9, 'form': 'bilincinizi', 'lemma': 'bilinç', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '2'}, 'head': 6, 'deprel': 'conj', 'deps': None, 'misc': None}]","{'sent_id': '1966.train', 'text': 'Zengin seçenekleri dinlerken siz de muhayyilenizi , eleştiri bilincinizi bilemiş olurdunuz .', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-train.conllu'}",olduk,2 -> 1,"Zengin seçenekleri dinlerken siz de muhayyilenizi , eleştiri bilincinizi bilemiş","Zengin seçenekleri dinlerken siz de muhayyilenizi , eleştiri bilincinizi bilemiş olduk .",[],"[{'id': 6, 'form': 'muhayyilenizi', 'lemma': 'muhayyile', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '2'}, 'head': 10, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 8, 'form': 'eleştiri', 'lemma': 'eleştiri', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 9, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 9, 'form': 'bilincinizi', 'lemma': 'bilinç', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '2'}, 'head': 6, 'deprel': 'conj', 'deps': None, 'misc': None}]",3,0,3,True,False,True,0.0089446786147645,SV-P,tur,2,1,SV,verb,~
