,Sentences,Values
186,Suspected cases of H5N1 in Croatia and Denmark remain unconfirmed.,58.46875
187,"Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""",108.0
188,"Chambers, an agnostic, argues that his lawsuit is ""frivolous"" and ""anybody can sue anybody.""",83.375
189,"The story presented in the French opera, by Camille Saint-Saens, is of an artist ""whose life is dictated by a love for drugs and Japan.""",126.1875
190,"As a result, the performers smoke cannabis joints on stage, and the theatre itself is encouraging the audience to join in.",90.0625
191,"Former House Speaker Newt Gingrich, Texas governor Rick Perry, and Congresswoman Michele Bachmann finished in fourth, fifth, and sixth place, respectively.",67.125
192,"After the results came in, Gingrich lauded Santorum, but had tough words for Romney, on whose behalf negative campaign advertisements were aired in Iowa against Gingrich.",141.75
193,"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",167.75
194,"Bachmann, who won the Ames Straw Poll in August, decided to end her campaign.",85.75
195,"The photographer was transported to Ronald Reagan UCLA Medical Center, where he subsequently died.",52.25
196,"He was reportedly aged in his 20s. In a statement, Bieber said ""[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim.""",117.625
197,"Entertainment news website TMZ understands the photographer stopped his vehicle on the other side of Sepulveda Boulevard and attempted to take pictures of the police stop before crossing the road and continuing, prompting the California Highway Patrol police officer conducting the traffic stop to order him back across, twice.",207.0
198,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.",52.75
199,"With only eighteen medals available a day, a number of countries have failed to make the medal podium.",81.625
200,"They include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.",144.875
201,Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.,132.25
202,Arly Velasquez of Mexico finished fifteenth in the men's sitting Super-G. New Zealand's Adam Hall finished ninth in the men's standing Super-G.,118.0
203,Poland's men's visually impaired skier Maciej Krezel and guide Anna Ogarzynska finished thirteenth in the Super-G. South Korea's Jong Seork Park finished twenty-fourth in the men's sitting Super-G.,209.25
204,"UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.",119.875
205,"According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibonite River, one of Haiti's largest.",120.875
206,"Prior to the arrival of troops, Haiti had not encountered problems related to the disease since the 1800s.",74.0
207,The Haitian Institute for Justice and Democracy has referenced independent studies that suggest the Nepalese UN peacekeeping battalion unknowingly brought the disease to Haiti.,123.1875
208,"Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.",115.0625
209,Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,74.5
210,"The patient had been to Nigeria, where some cases of the Ebola virus have occurred.",60.21875
211,"The hospital has followed protocol for infection control, including separating the patient from others to prevent possible infection of others.",74.9375
212,Before The Simpsons Simon had worked on several shows in various positions.,69.875
213,"During the 1980s he worked on shows such as Taxi, Cheers, and The Tracy Ullman Show.",74.75
214,"In 1989 he helped create The Simpsons with Brooks and Groening, and was responsible for hiring the show's first writing team.",93.1875
215,"Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.",99.875
216,Earlier the Chinese news agency Xinhua reported a plane to be hijacked.,48.34375
217,"Later reports then stated the plane received a bomb threat and was diverted back to Afghanistan, landing in Kandahar.",86.875
218,The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.,84.0
219,"Air accidents are common in Iran, which has an aging fleet that is poorly maintained both for civil and military operations.",81.25
220,International sanctions have meant that new aircraft cannot be purchased.,48.1875
221,"Earlier this week, a police helicopter crash killed three people and wounded three more.",40.4375
222,"Last month Iran saw its worst air disaster in years when an airliner heading to Armenia crashed, killing the 168 on board.",99.0
223,"The same month saw another airliner overrun a runway at Mashhad and strike a wall, killing seventeen.",103.8125
224,Aerosmith have cancelled their remaining concerts on their tour.,50.53125
225,The rock band was due to tour the United States and Canada until September 16.,48.59375
226,They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,76.625
227,Murray lost the first set in a tie break after both men held each and every serve in the set.,82.8125
228,"Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.",92.375
229,Potro received treatment to his shoulder at this point but managed to return to the game.,69.1875
230,The program started at 8:30 p.m. local time (15.00 UTC).,51.1875
231,"Famous singers across the country presented bhajans, or devotional songs, to Shri Shyam's feet.",100.6875
232,"Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",201.875
233,"Then, Lakkha Singh took the lead in singing the bhajans.",61.5
234,"108 plates of Chhappan Bhog (in Hinduism, 56 different edible items, like, sweets, fruits, nuts, dishes etc. which are offered to deity) were served to Baba Shyam.",194.5
235,"Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",138.125
236,"At Thursday's keynote presentation of the Tokyo Game Show, Nintendo president Satoru Iwata unveiled the controller design for the company's new Nintendo Revolution console.",92.3125
237,"Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.",92.125
238,This will allow players to control actions and movements in video games by moving the device through the air.,71.0
239,Giancarlo Fisichella lost control of his car and ended the race very soon after the start.,63.46875
240,"His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.",117.4375
241,"Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.",101.75
242,"""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference.",79.0
243,"""I was moved every time we did a rehearsal on this, from the bottom of my heart.""",66.625
244,"Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.",102.8125
245,"However, they are not thought to have caused any damage to the shuttle.",42.375
246,"NASA's shuttle program chief N. Wayne Hale Jr. said the foam had fallen ""after the time we are concerned about.""",118.875
247,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.",229.0
248,"I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them,"" Armand Versace said.",144.375
249,NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,69.375
250,Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,127.25
251,It is reported that some 9400 homes in the region are without water and approximately 100 without electricity.,73.4375
252,"Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.",98.8125
253,One bomb exploded outside the governor general's office.,37.25
254,Three more bombs exploded near government buildings in a period of two hours.,51.3125
255,"Some reports put the official death toll at eight, and official reports confirm that up to 30 were injured; but final numbers are not yet known.",100.3125
256,Both cyanuric acid and melamine were found in urine samples from pets that died after consuming contaminated pet food.,76.375
257,"The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.",85.5625
258,The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,74.1875
259,The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).,93.875
260,"I don't know if you realize it or not, but most of the goods from Central America came into this country duty-free.",77.1875
261,Yet eighty percent of our goods were taxed through tariffs in Central American countries. we treat you.,103.1875
262,That didn't seem to make sense to me; it certainly wasn't fair.,38.40625
263,All I say to people is you treat us the way we treat you.,53.5625
264,California Governor Arnold Schwarzenegger signed into law a bill that bans the sale or rental of violent video games to minors.,55.15625
265,"The bill requires violent video games sold in the state of California to be labeled with a decal reading ""18"" and makes their sale to a minor punishable by a fine of $1000 per offense.",145.875
266,"The Director of Public Prosecutions, Kier Starmer QC, gave a statement this morning announcing the prosecution of both Huhne and Pryce.",111.125
267,Huhne has resigned and he will be replaced in the Cabinet by Ed Davey MP. Norman Lamb MP is expected to take the Business Minister job Davey is vacating.,148.75
268,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,75.0625
269,"The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.",93.4375
270,Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,132.375
